,Flux
258,336.46887349653235
259,273.00051512235046
260,206.82398133775644
261,279.80994426896257
262,373.7948928337104
263,488.54397694243147
264,619.45784138051
265,757.0173037772522
266,887.7492024598538
267,996.6274378218428
268,1070.213102340866
269,1099.6102901347977
270,1082.4402859729032
271,1023.2876669361953
272,932.3968931385104
273,822.930184451083
274,707.7189678951582
275,596.7089889292787
276,495.89783449822164
277,407.73956948583634
278,332.34254627126643
279,268.6885700624356
280,218.48329098021938
281,294.84612557120937
282,393.94195471611124
283,516.5380339152234
284,658.8986466174617
285,811.5712240701324
286,959.7540017358036
287,1085.611253214961
288,1172.066534896834
289,1206.9430609863384
290,1186.1401142963693
291,1114.7746028945771
292,1005.7515264803012
293,876.0820565882138
294,742.2717360757878
295,616.6282214233764
296,505.81110851096673
297,411.6323341104247
298,333.01051294178416
299,267.81437585801257
300,233.7475695674834
301,313.6609477205965
302,417.8381335554005
303,548.0533898365951
304,701.484268011415
305,868.7600821568852
306,1033.7089386376124
307,1175.7475984553137
308,1274.5921679795954
309,1315.6432361487614
310,1293.9857250929178
311,1215.5654218370307
312,1095.1693863873636
313,951.9336191662468
314,804.0854014726461
315,665.0172551586554
316,542.0065732998323
317,437.30895818004615
318,350.2179681647037
319,278.7866692429151
320,250.9800732051688
321,333.81781472096594
322,440.602508979364
323,572.4222950483316
324,725.8145146363514
325,891.3481901820624
326,1053.9267565407727
327,1195.3033332581265
328,1298.1071782856573
329,1349.8086133301883
330,1345.2376039617004
331,1287.1665454888978
332,1185.135493759598
333,1052.9433476246534
334,905.546582019408
335,756.4210799176633
336,616.0937382877273
337,491.6759931047189
338,386.8392299973312
339,302.0706175225491
340,273.56047945664847
341,364.04751316018496
342,479.9783703175802
343,620.6672490156957
344,780.0055613652071
345,946.2341540597188
346,1103.6978508159864
347,1236.1226477529135
348,1330.10210652763
349,1377.3556867139887
350,1375.1775465600617
351,1325.6838642882647
352,1234.8539082046582
353,1111.7437076070205
354,967.6382292128012
355,814.9338050472485
356,665.7340102907438
357,530.1824033218098
358,414.8387811609159
359,321.8624460779924
360,289.97683879932487
361,384.73904025850663
362,506.1200334839697
363,653.1295129411695
364,818.8767144523227
365,990.540990317184
366,1151.5849227470515
367,1285.5066678362691
368,1379.48247797789
369,1426.2786695591683
370,1424.0215796369312
371,1374.896639583814
372,1284.1613114053555
373,1159.8344997020688
374,1012.4742021678347
375,854.4707208787921
376,698.6613703018554
377,556.3131511644157
378,434.9883192631949
379,337.3612283845655
380,300.32295265504763
381,396.40020843123887
382,519.0822576733741
383,667.3807284602066
384,834.4381555261128
385,1007.4527345131304
386,1169.832630054259
387,1304.9233891147667
388,1399.6988637690156
389,1446.787574196912
390,1444.3427795888956
391,1394.7272102673853
392,1303.3934921245245
393,1178.4407192756378
394,1030.3691627697854
395,871.4512028513412
396,714.4413238188123
397,570.6138614398877
398,447.6305443337064
399,348.3138888365949
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0
512,0.0
513,0.0
514,0.0
515,0.0
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,0.0
632,0.0
633,0.0
634,0.0
635,0.0
636,0.0
637,0.0
638,0.0
639,0.0
640,0.0
641,0.0
642,0.0
643,0.0
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,0.0
655,0.0
656,0.0
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,0.0
663,0.0
664,0.0
665,0.0
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,0.0
680,0.0
681,0.0
682,0.0
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0
777,0.0
778,0.0
779,0.0
780,0.0
781,0.0
782,0.0
783,0.0
784,0.0
785,0.0
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,0.0
826,0.0
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,0.0
846,0.0
847,0.0
848,0.0
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,0.0
856,0.0
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0
901,0.0
902,0.0
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0
921,0.0
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,0.0
944,0.0
945,0.0
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,0.0
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,345.5147881411666
1201,459.53942174227564
1202,607.3779564137935
1203,791.5906566935553
1204,1008.493488489533
1205,1245.3240424372148
1206,1479.6197518558047
1207,1682.2378638485666
1208,1823.779847118952
1209,1882.3182021232699
1210,1849.5800783736565
1211,1733.349462480101
1212,1555.1365569698514
1213,1343.7468789817826
1214,1127.121424272542
1215,925.810918587202
1216,750.5266294599272
1217,603.7274426300603
1218,483.1276254524557
1219,384.8241237817578
1220,349.05921206226355
1221,464.4126810562368
1222,613.9362428831781
1223,800.1233641295336
1224,1019.1538014664453
1225,1258.0932150932488
1226,1494.3165843199224
1227,1698.5585355015107
1228,1841.3415299743801
1229,1900.69032708463
1230,1868.3032438683435
1231,1751.9453891230971
1232,1573.1082738533062
1233,1360.5757894197557
1234,1142.2864005792915
1235,938.8553534252634
1236,761.1636725977232
1237,611.9281182418855
1238,489.13055879364634
1239,389.05278005542283
1240,342.9128464125056
1241,456.6207178014249
1242,603.819468430179
1243,786.7964832561153
1244,1001.628986020328
1245,1235.5012854009724
1246,1466.2075672056028
1247,1665.1876484229695
1248,1803.8262991234556
1249,1860.951035457665
1250,1828.7619046203124
1251,1715.0424034962596
1252,1540.7795401090812
1253,1333.8752002890574
1254,1121.2941018967654
1255,922.88358066276
1256,749.1344748066914
1257,602.7424682090547
1258,481.90077517098035
1259,383.172420959245
1260,330.57525253219364
1261,441.96791617171476
1262,586.6014667850403
1263,766.8742448996403
1264,979.0012080254953
1265,1210.295076763654
1266,1438.6526406649484
1267,1635.6073671784036
1268,1772.6564159935851
1269,1828.76000478538
1270,1796.2386411129605
1271,1682.9458578740757
1272,1509.8709460302512
1273,1304.850331147937
1274,1094.7182172952969
1275,899.1341265308681
1276,728.369359388195
1277,584.9100994333447
1278,466.78892091358017
1279,370.47550117536895
1280,314.3875315863048
1281,422.4630922067425
1282,563.0778206781853
1283,738.5836173149028
1284,945.2791691801252
1285,1170.774046267482
1286,1393.5173759352213
1287,1585.7918748206641
1288,1719.8632583442982
1289,1775.2399468365174
1290,1744.3737006198135
1291,1634.7708636825628
1292,1466.7036085184545
1293,1267.1622047118913
1294,1062.275073020956
1295,871.3079950592222
1296,704.4551238216426
1297,564.3163367359688
1298,449.0781513531765
1299,355.31546906937484
1300,295.61805720230734
1301,399.0962449800947
1302,533.4183463580414
1303,700.2035875255283
1304,895.1816674343053
1305,1106.07404270804
1306,1312.5718196105581
1307,1489.3402951244482
1308,1611.5927402253021
1309,1661.4131191559813
1310,1632.5726224086268
1311,1532.1553992790964
1312,1378.3789659394395
1313,1195.2659822919384
1314,1006.1185631553923
1315,828.3798690382187
1316,671.6730253452847
1317,538.9329542900349
1318,429.0330805854327
1319,339.1904935925286
1320,277.56620876093496
1321,377.0062362050805
1322,505.74419918801834
1323,664.3092926969157
1324,847.3022875090143
1325,1042.022324331552
1326,1229.2150592972796
1327,1386.2979423138784
1328,1492.2965418972196
1329,1532.916435648137
1330,1504.0892785225235
1331,1412.844091074205
1332,1275.1702859333118
1333,1111.5299964104454
1334,941.6304093511807
1335,780.4143572665301
1336,636.5230161888053
1337,513.1043708846533
1338,409.78990154224437
1339,324.5841962548638
1340,262.2671997901447
1341,358.5430458594952
1342,482.8494622383468
1343,634.717678529296
1344,807.7616866601393
1345,988.959665939744
1346,1160.0080478583534
1347,1300.6490754742315
1348,1393.0165366049412
1349,1425.683315436136
1350,1396.2481460120605
1351,1311.7104482225393
1352,1186.440413816546
1353,1038.3208200824229
1354,884.4026949020795
1355,737.6429490625894
1356,605.6710730054189
1357,491.44601804162613
1358,394.8753511457531
1359,314.40580717409784
1360,244.92496135728985
1361,334.11169936310057
1362,448.1097089350511
1363,585.9899438242535
1364,741.8074013441806
1365,904.2102290940886
1366,1057.6676103384098
1367,1185.157017183614
1368,1271.5691562137304
1369,1306.882702594621
1370,1288.2821412290405
1371,1220.6479254866535
1372,1115.1985430586446
1373,986.6074028754753
1374,849.5348459568232
1375,715.7932593657599
1376,593.0008589173394
1377,484.78391732706353
1378,391.9123501897554
1379,313.5878021126698
1380,230.8265796727986
1381,313.63182552213834
1382,418.3495930851246
1383,543.7194630141194
1384,684.2487587814456
1385,830.0767546959186
1386,968.1132037630776
1387,1084.2355570949774
1388,1165.9243325241935
1389,1204.6267059636866
1390,1197.305288939207
1391,1146.8566804054908
1392,1061.2951329695522
1393,951.8692520422052
1394,830.6266065501497
1395,708.1754734311181
1396,592.2926274849822
1397,487.6042907252878
1398,396.0963541897832
1399,317.97414006253024
1400,224.8340901553032
1401,305.03228614814435
1402,405.62959556359164
1403,525.1076016986251
1404,658.169354722033
1405,795.7382880156223
1406,926.002913505734
1407,1036.2917041203916
1408,1115.2810104071602
1409,1154.997092607047
1410,1152.1976137739532
1411,1108.862812319458
1412,1031.6612045060613
1413,930.4624195614032
1414,816.2697806578352
1415,699.1842231397991
1416,586.9904248779402
1417,484.64843796686216
1418,394.57283633916177
1419,317.3289640446772
1420,220.15721701423905
1421,298.8975428593088
1422,397.7714607095594
1423,515.3947309149943
1424,646.6735760184338
1425,782.7407498729715
1426,911.9204534371255
1427,1021.557304425464
1428,1100.2492528395287
1429,1139.9320649906806
1430,1137.339245946338
1431,1094.5068413305512
1432,1018.179975319003
1433,918.2440559497127
1434,805.6162337621298
1435,690.2331630869847
1436,579.7006129802631
1437,478.84333102274314
1438,390.0088804682079
1439,313.7555718997942
1440,222.78871301675662
1441,303.65498119419783
1442,405.58807636052774
1443,527.1194426256034
1444,662.7706784794601
1445,803.0389840031253
1446,935.5475659105944
1447,1047.1063950489347
1448,1126.0926467585687
1449,1164.5304117127876
1450,1159.438886065312
1451,1113.2222438724364
1452,1033.0192139059861
1453,929.1145359872636
1454,812.796225384425
1455,694.2818734966029
1456,581.3159233337283
1457,478.7160683924327
1458,388.7241112067397
1459,311.7587339068096
1460,229.57994569351126
1461,314.15385126679155
1462,421.8089298955202
1463,551.4297844800834
1464,697.3458154843793
1465,849.0879577971742
1466,992.558450968653
1467,1112.4258011008535
1468,1195.085622289852
1469,1231.3848440057454
1470,1218.4380541243065
1471,1160.0884795412655
1472,1065.8392700443158
1473,948.4942246576932
1474,821.2335724836839
1475,695.1053635034892
1476,577.6788211896777
1477,472.99783998904815
1478,382.4037326737829
1479,305.5993641697949
1480,244.8494580432977
1481,336.4438497729182
1482,454.3919864737276
1483,597.9982483709557
1484,761.1187035882081
1485,931.6237340945723
1486,1092.6992777611972
1487,1225.8463279236928
1488,1314.7264134222912
1489,1348.7265628294983
1490,1325.2655145795104
1491,1250.1991923429825
1492,1136.1369973968222
1493,999.1214650099993
1494,854.7960332204071
1495,715.4231326418103
1496,588.6250877507924
1497,477.7965593094509
1498,383.42758523161973
1499,304.4774209493324
1500,263.04495677358454
1501,360.79492170929564
1502,487.68386830143896
1503,643.7891891256702
1504,823.1426021497792
1505,1012.7129665979776
1506,1193.5464868611748
1507,1344.1260965020506
1508,1445.0184312448525
1509,1483.3558835155588
1510,1455.807730088119
1511,1369.1657105355202
1512,1238.3089711117602
1513,1082.1404401778964
1514,918.9236601750704
1515,762.7326319795982
1516,622.0694502167178
1517,500.4969952205573
1518,398.2679434677224
1519,313.90972825712885
1520,281.2364488841156
1521,382.305141432481
1522,513.6906531628119
1523,676.557135335329
1524,866.0973828000804
1525,1069.760499523393
1526,1267.6375910670524
1527,1435.6403364739149
1528,1550.8110937059464
1529,1597.0192988368758
1530,1569.089445025044
1531,1473.995691754648
1532,1328.69808196195
1533,1155.2846491508706
1534,975.1725328823106
1535,804.6004520755936
1536,652.8973754194856
1537,523.4005616997378
1538,415.6515171552179
1539,327.4403421304899
1540,301.86471839080787
1541,406.89830089653697
1542,543.2064885337192
1543,712.5578212358298
1544,910.8075480814572
1545,1125.6463791910107
1546,1336.448668872349
1547,1517.2643748529526
1548,1642.5483803473585
1549,1693.7390365213591
1550,1664.305105631957
1551,1561.4810631711805
1552,1404.0316532539582
1553,1216.7118335771852
1554,1023.4674888247687
1555,842.1157592066313
1556,682.3860242018948
1557,547.1790389927023
1558,435.31135406072855
1559,343.9552912579825
1560,320.80781469972766
1561,429.6509821088378
1562,570.882722520983
1563,746.7319711243601
1564,953.3820194531947
1565,1178.3669626260134
1566,1400.1385625958233
1567,1591.0950384237906
1568,1723.736831135393
1569,1777.879479885136
1570,1746.2607089959658
1571,1636.5533923690582
1572,1469.0185856550297
1573,1270.460350510045
1574,1066.7078984473883
1575,876.718216091845
1576,710.4708874290407
1577,570.4991569546983
1578,455.05248872287234
1579,360.83330387312463
1580,334.2585267817309
1581,444.78292625256216
1582,587.6934928710806
1583,765.2611886260472
1584,973.8141511614652
1585,1201.0957505248914
1586,1425.6904178020548
1587,1619.868307791047
1588,1755.6569181521502
1589,1812.177894235181
1590,1781.5395877670942
1591,1671.1230489591007
1592,1501.3444038059527
1593,1299.5265863283369
1594,1092.171157045117
1595,898.8181375351631
1596,729.7642088230377
1597,587.5587011402301
1598,470.2729336833606
1599,374.39962342528986
1600,0.0
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,0.0
1615,0.0
1616,0.0
1617,0.0
1618,0.0
1619,0.0
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.0
1639,0.0
1640,0.0
1641,0.0
1642,0.0
1643,0.0
1644,0.0
1645,0.0
1646,0.0
1647,0.0
1648,0.0
1649,0.0
1650,0.0
1651,0.0
1652,0.0
1653,0.0
