,Flux
112,866.6233878701602
113,895.6458867454866
114,935.9312675391167
115,923.421795437957
116,802.136444585434
117,579.3170281873057
118,336.22998878331936
119,160.39915858143698
120,135.4051883963693
121,289.72241754162974
122,507.23198558984365
123,714.9169467160831
124,835.2035390084762
125,851.9268533807913
126,813.6459812872998
127,782.5019317116138
128,788.4612523623598
129,810.8789233743416
130,811.7933920256551
131,790.4678383226401
132,784.5772324137449
133,815.259001548515
134,852.3451648480209
135,835.3799937404643
136,719.0617415891588
137,516.579788759896
138,299.2353952762905
139,141.01157907788968
140,118.76995890850279
141,257.59561500443834
142,450.5780465678482
143,634.2487786961058
144,741.2518753125792
145,756.1745464999118
146,723.4117406602643
147,699.7181168197047
148,707.7633466215387
149,727.0441332094231
150,726.8333670126152
151,706.8491961052988
152,697.4124875105846
153,718.2336893104193
154,749.1745344296852
155,738.7133703381947
156,641.5748515505426
157,464.61321265051015
158,270.1063111506749
159,125.6695566073375
160,98.89442252234848
161,214.18615038653988
162,371.91911506494637
163,525.2012870592143
164,623.3677263617428
165,648.4350841538461
166,627.7516224231787
167,603.9829887056356
168,597.6359790994874
169,603.2130843663798
170,606.8933055397409
171,603.5585058515578
172,603.3061906220369
173,618.1880907874021
174,637.8304295693065
175,624.122191751645
176,542.575794071475
177,398.30644490398316
178,237.0300279360867
179,112.1717209985978
180,66.73930632897415
181,145.26541170682214
182,261.690506034149
183,389.7825799593243
184,492.4891751826533
185,546.6180660808028
186,554.3791894162654
187,539.3714484483756
188,525.9963398860998
189,522.1679804357473
190,524.5367733682834
191,530.7892328089627
192,541.1581581812543
193,550.6550404575788
194,543.6064455249258
195,501.703055043039
196,416.5289102197296
197,298.7372524607069
198,178.88890106607082
199,88.21152755233368
200,57.92648744625878
201,120.32520261597516
202,209.12556505730976
203,309.47309276814343
204,400.17395206018057
205,462.44356267885763
206,487.0604478997982
207,481.0738230413759
208,463.74215584123436
209,452.1079502434012
210,451.89369886882866
211,460.4310885062626
212,471.6380841713949
213,475.4824715020991
214,459.22346939378485
215,413.48261603923095
216,337.4475241321438
217,241.65908041250762
218,147.1382466516491
219,74.72146787840659
220,45.96730282405285
221,93.62901570680252
222,162.01737995836012
223,242.94523740468574
224,323.44925063031206
225,389.4281830264233
226,429.4959468799114
227,441.5770880685565
228,435.27803475322924
229,425.4698633301655
230,422.7568780444511
231,427.7429357108532
232,432.20292468951743
233,425.50941052240506
234,401.0507159561645
235,355.64527963900287
236,288.31721121195585
237,205.82512268556496
238,125.2635164296638
239,63.96380964495805
240,44.0293979594121
241,89.36717779378924
242,153.84823107384528
243,229.33637399671463
244,304.74974679565116
245,369.4711858021788
246,414.1719700742077
247,434.3365670487024
248,434.9726767334473
249,428.3634936239857
250,425.0985366974254
251,426.51851108454224
252,425.2879348035028
253,412.696134076154
254,384.2718817043189
255,337.89512626308317
256,272.23995786380544
257,193.42059375732785
258,117.59485931006536
259,60.506126143525364
260,48.41672983114543
261,98.62048967352786
262,170.4605057610085
263,254.9847076272308
264,338.17049955378593
265,405.09081598981714
266,444.46211656723335
267,455.4470861800952
268,448.7758824185858
269,439.0186148598645
270,435.58851186128237
271,438.6952189146568
272,441.175104442272
273,433.31156015474664
274,408.1358508548256
275,361.6872810436337
276,293.0993171937838
277,209.6076892409073
278,128.2840534837781
279,66.21444263941068
280,63.05566577031443
281,130.08261247028832
282,225.45915954445329
283,332.59310243586845
284,428.003817230074
285,492.0834118878264
286,516.6308990940149
287,510.43197856313685
288,493.90507555227305
289,483.6426110705896
290,484.1455806451933
291,492.68641753557154
292,504.3689419488816
293,509.47509661559235
294,493.9657826434071
295,446.7802374634475
296,366.3631840143206
297,263.7790603376955
298,161.72847608886318
299,83.10197595959136
300,78.5966418594668
301,166.90538248584102
302,295.6250378537508
303,435.60668964672254
304,546.4902418659747
305,603.5867164693473
306,611.477171791875
307,597.6538837357797
308,587.072832651117
309,584.780162903772
310,585.4430023609467
311,587.9661852771187
312,595.1233952833203
313,603.9388805783193
314,597.8630864132001
315,554.4621502480084
316,461.90012045742105
317,331.65804278142946
318,198.96472053110725
319,99.1508858808288
320,112.44219416899985
321,239.53121050774647
322,413.6471925387918
323,581.6815299084226
324,686.9232753597073
325,711.4065553471835
326,687.0563471130591
327,659.8944894269533
328,651.2893095411002
329,655.6017883093187
330,659.2607808156123
331,657.707152885621
332,660.5168905171673
333,678.7912806348047
334,701.1846723532999
335,686.5426919105105
336,596.8307698416537
337,438.1847782737925
338,261.8911947884666
339,126.4293813253727
340,134.7301151785527
341,286.34570554033667
342,496.3431025570907
343,691.4587366285207
344,798.5939471496391
345,809.6300728450534
346,777.0116052734943
347,754.4612926457643
348,759.8361020426394
349,776.090485795103
350,777.049503174097
351,761.0719855201395
352,754.0693774610842
353,775.1048720481018
354,807.3471048732722
355,799.4545846202922
356,700.6245807744463
357,512.9540710240981
358,302.25044466598683
359,144.41199178709658
360,154.65594593810644
361,323.36064283806843
362,558.7373577215167
363,778.7784434410075
364,901.0768025075876
365,914.6908804581807
366,875.6206877848192
367,846.7357570344327
368,855.7454584449272
369,881.1567752588643
370,883.1408752832073
371,858.6712911700087
372,845.9883227963595
373,870.5572806712962
374,907.8325880881167
375,897.0874733581303
376,782.1400525831826
377,567.8358314175279
378,332.04749720415015
379,160.07779606262258
380,168.61645941867855
381,350.67174774941697
382,606.9138227755485
383,836.4920615141731
384,946.3400724728757
385,946.4172850283156
386,912.0850609190995
387,892.7280739256109
388,898.3221985739767
389,915.5361446687417
390,919.4143851937308
391,905.5749887806343
392,899.7238802056003
393,921.9094077644853
394,957.0836062047259
395,952.243617743315
396,840.6130229996976
397,615.1494718034336
398,361.0034611242572
399,176.45784661764839
400,2.282858019593204
401,4.588922379024632
402,7.827996870311925
403,11.276157100333776
404,14.0802169249367
405,15.697139778554432
406,16.070485457234458
407,15.719222455960312
408,15.301367143059686
409,15.104331729335582
410,15.133506167696297
411,15.33846899658507
412,15.670405084766259
413,15.920758382794498
414,15.615066430832801
415,14.296886844485755
416,11.821840490770366
417,8.483365962215803
418,5.086441097871795
419,2.5215931513381427
420,1.8228383608768748
421,3.5644266907352513
422,6.011810140752938
423,8.768415870181446
424,11.318505945058869
425,13.234967656086688
426,14.237809034819367
427,14.37206935160908
428,14.068511223949189
429,13.80671325633296
430,13.794189002961463
431,13.976039591566227
432,14.132052260531399
433,13.9769990415933
434,13.239319918408766
435,11.75540325969238
436,9.565398303272268
437,6.9414449160693
438,4.3666159602990335
439,2.3525393984299536
440,1.3953579528413158
441,2.6417584808564807
442,4.419386292975827
443,6.517191139153103
444,8.622189098624824
445,10.503450273385065
446,11.999068076245115
447,12.946059576844243
448,13.304794747943733
449,13.265956755677298
450,13.099865346770894
451,12.917653043615545
452,12.62165161719601
453,12.028998081751338
454,11.00494888595582
455,9.507507112606088
456,7.606744304100706
457,5.52060056574629
458,3.5762238160790067
459,2.0603098353060623
460,0.9665939731398208
461,1.8686693573451107
462,3.2806484190585423
463,5.150473820340382
464,7.242102848847276
465,9.232004203772322
466,10.852752020677901
467,11.972121774237628
468,12.600559849929493
469,12.837628516243464
470,12.785484311088224
471,12.448341160040135
472,11.770326717092068
473,10.750019580485153
474,9.48037889153768
475,8.049371177410423
476,6.4743461382351954
477,4.8049490053188135
478,3.219090527653652
479,1.9386051212908624
480,1.199472168568757
481,2.207313587107401
482,3.588736606155962
483,5.233981796334102
484,7.003028432539332
485,8.769908200898053
486,10.364817121462595
487,11.551932596442228
488,12.167629204068543
489,12.258349230104233
490,12.046671701997562
491,11.705790867938347
492,11.238887453497345
493,10.513724081680364
494,9.400355423799699
495,7.906782851478168
496,6.179417596660231
497,4.439805457339998
498,2.910549920855753
499,1.7433460037080042
500,1.0620882815216623
501,2.1179963444883647
502,3.7326359883016336
503,5.746022758229331
504,7.823319733646201
505,9.645795724712881
506,11.00629583898576
507,11.806791293067116
508,12.107861564088465
509,12.129648154272136
510,12.088464462441756
511,11.988481728280902
512,11.657944199058079
513,10.948312258344538
514,9.87053769844243
515,8.494688487219213
516,6.8462441299776575
517,5.016075544982106
518,3.2589638998291908
519,1.864176918723485
520,1.5477754177341163
521,3.071614227533257
522,5.16389943950523
523,7.471206660369086
524,9.600353772303562
525,11.240255456345142
526,12.142430060093243
527,12.293221013476774
528,12.037580978864113
529,11.808272965428527
530,11.807445440403313
531,11.981061615348613
532,12.130241036552448
533,12.006514478790741
534,11.36496583143888
535,10.031027479629072
536,8.040744274798412
537,5.703008682285389
538,3.4929832633890747
539,1.8226755505968089
540,1.7666066247569996
541,3.6721176554543993
542,6.373911361400777
543,9.293447055151894
544,11.717099603581564
545,13.12888409553138
546,13.431460779044919
547,13.099025371031498
548,12.740855003464498
549,12.576763776422775
550,12.588852765214886
551,12.772857699452064
552,13.10114610378234
553,13.350370946286516
554,13.096997254873724
555,11.963009447370863
556,9.84758547751284
557,7.014095109455877
558,4.139200676077468
559,1.9749754923866012
560,2.1822913983847045
561,4.762476215339124
562,8.196447586572985
563,11.427774400787067
564,13.467029834320705
565,13.985031660118342
566,13.54711333674132
567,13.052527653278327
568,12.922400544708974
569,13.023275644257795
570,13.083363120963481
571,13.028689772574685
572,13.060826895907311
573,13.409165824045525
574,13.810622536681793
575,13.419401332443908
576,11.558674116443145
577,8.40146520148263
578,4.902686745286594
579,2.2047851961068177
580,2.1943695620533563
581,4.931406703744607
582,8.717719622482978
583,12.336037482062668
584,14.521646321315613
585,14.883326262025385
586,14.18004112127424
587,13.593176401432574
588,13.699875116597118
589,14.111278560706243
590,14.144796736823293
591,13.751547247623675
592,13.584786992090015
593,14.080254469488482
594,14.745483668736401
595,14.459128283659561
596,12.407061891075926
597,8.873870227255109
598,5.0695688642561985
599,2.248674940537446
600,2.1964218189321394
601,5.002802198743481
602,9.031992847989624
603,13.092534101710914
604,15.747983453670518
605,16.304355248707573
606,15.414251759501177
607,14.583438081900502
608,14.775187136210661
609,15.441199419075026
610,15.467958885644238
611,14.807585743699464
612,14.53373489132364
613,15.250302837740216
614,16.09768542591473
615,15.639723790993235
616,13.180542580679267
617,9.267477200676213
618,5.2323189404289945
619,2.3196780936082924
620,2.2190473858528046
621,5.098636827577606
622,9.258561689384026
623,13.295377686740176
624,15.686339595511928
625,16.033964127951133
626,15.218280760039393
627,14.566983959289772
628,14.82003010146525
629,15.45627228744555
630,15.463881846133402
631,14.817387884188651
632,14.533401556847238
633,15.183918836883613
634,16.006355261790286
635,15.647653681542852
636,13.31573565405804
637,9.419441399532444
638,5.326625718902672
639,2.3804575536667842
640,2.3578712468413756
641,5.3415356101001885
642,9.678077728322402
643,13.999026387674274
644,16.705904843324465
645,17.222277798511826
646,16.345678805626797
647,15.513064361468002
648,15.63680269693462
649,16.257579751753994
650,16.304705599058725
651,15.67888901555876
652,15.39689003888844
653,16.072615655969837
654,16.932041929130655
655,16.560354572692386
656,14.108968962342164
657,9.992448220994293
658,5.666202167993903
659,2.5554170192242966
660,2.6487881496314727
661,5.943003364376488
662,10.684628960921213
663,15.22030144628925
664,17.7990822848651
665,18.130443534623023
666,17.288545939572412
667,16.554608437781322
668,16.626944180739056
669,17.18322529073889
670,17.332964759865607
671,16.877914439325487
672,16.622979805024723
673,17.180203280498873
674,17.991413312889573
675,17.72793252267096
676,15.320434654583075
677,10.974050455855766
678,6.264110377711184
679,2.8481758046342547
680,2.916741173335327
681,6.4561889583228655
682,11.535738555020867
683,16.299902161678162
684,18.853999182750105
685,19.07230007626439
686,18.271193317350992
687,17.707226728239487
688,17.903305664478022
689,18.47242654426497
690,18.569810662838368
691,18.062965608434073
692,17.78734708783942
693,18.350175343030482
694,19.209508301509302
695,19.012804802787322
696,16.546100726743713
697,11.922097257253805
698,6.8351782808635
699,3.1308915847745498
700,3.0835396830175577
701,6.774170540676064
702,12.066984034153789
703,16.941830085673455
704,19.410103835771736
705,19.487745337506865
706,18.684692577103206
707,18.21141149030864
708,18.40492641569876
709,18.850152812720577
710,18.85760206414763
711,18.38631145402548
712,18.17133709732789
713,18.699485411714328
714,19.481374242835766
715,19.2697725246424
716,16.810019133285785
717,12.132830985552538
718,6.9597530183201135
719,3.20771039286671
720,3.152852741728812
721,6.872843192169182
722,12.1934093275105
723,16.983076699056237
724,19.25683467033271
725,19.247531065034774
726,18.563924212867907
727,18.17716448604913
728,18.241151618310155
729,18.561460461308155
730,18.693639530485704
731,18.45524899312373
732,18.2402307495628
733,18.498898803452306
734,19.12975306334842
735,19.14798138554805
736,17.014060848997016
737,12.39718860669528
738,7.094380278674422
739,3.256166530746357
740,3.247716236909528
741,6.966223522522098
742,12.173406414810454
743,16.923845888479107
744,19.386787168440954
745,19.574216717417737
746,18.865809383946537
747,18.407510540775174
748,18.560359002737936
749,18.994662279762775
750,19.069408376438528
751,18.66866272126621
752,18.379727440526906
753,18.69868527882949
754,19.39151176447642
755,19.357799256217834
756,17.136682995684883
757,12.505109806344125
758,7.2055574624077305
759,3.3224129770040043
760,3.1660981276403604
761,6.722364339591223
762,11.5754883529411
763,16.001948033134322
764,18.406222615584337
765,18.66477005813564
766,17.94256049292483
767,17.397056168249442
768,17.441375236495436
769,17.78729182727922
770,17.886809022338127
771,17.611355122836233
772,17.423398339377336
773,17.794298371087876
774,18.490455271311863
775,18.377435080980845
776,16.19718441774941
777,11.897232974019095
778,6.963856129618894
779,3.2358863371223
780,2.862802905097168
781,5.902657433252079
782,9.969294597807878
783,13.855604845610975
784,16.37059884351419
785,17.114808903799673
786,16.712390671323647
787,16.1153662351596
788,15.80713947501893
789,15.781117213000071
790,15.856010906268883
791,15.93167517443861
792,16.117228089512444
793,16.541056479767818
794,16.890568842783935
795,16.299211454572802
796,14.036829975566235
797,10.267258062012584
798,6.102902827812182
799,2.9004625834084576
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,0.0
826,0.0
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,0.0
846,0.0
847,0.0
848,0.0
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,0.0
856,0.0
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0
901,0.0
902,0.0
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0
921,0.0
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,0.0
944,0.0
945,0.0
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,0.0
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,59.64110379538735
1201,125.80187068132985
1202,216.67073446219814
1203,299.0357889233205
1204,342.02242050973734
1205,344.8106327346899
1206,331.16470024264197
1207,321.9349501173179
1208,322.8477678808921
1209,329.0321316773066
1210,331.76242775342035
1211,327.68690814467703
1212,323.7039530821773
1213,329.0973632444264
1214,340.9910797128461
1215,339.0801211805026
1216,299.93402393968483
1217,222.2259307591077
1218,133.34528072559766
1219,65.8212888460507
1220,63.8377119697027
1221,133.82433107536082
1222,231.73063993047973
1223,321.83147585897916
1224,369.23363784491465
1225,372.7706671521285
1226,358.5570608924089
1227,349.0170838286537
1228,350.64524491882423
1229,357.90117152742584
1230,360.101075296261
1231,354.28998275564857
1232,349.9313760148707
1233,356.27447868192775
1234,368.65944589613486
1235,366.0627522008396
1236,323.5400372298572
1237,239.19195774954082
1238,143.4762392186912
1239,71.71976497476706
1240,65.78768546349029
1241,136.93736140555166
1242,236.86004426303649
1243,328.53980572970534
1244,376.1027008999939
1245,380.19618677949165
1246,367.8988480450213
1247,359.52719726164116
1248,360.22651300681997
1249,366.23652766773165
1250,368.72652997361854
1251,363.85836691122086
1252,359.2482863086682
1253,364.49955727163285
1254,377.0245615061492
1255,376.373346419712
1256,335.2826033547528
1257,249.39941660169973
1258,150.17939019956646
1259,75.5237345839965
1260,66.57157189873472
1261,139.04765350256366
1262,240.33689106193214
1263,332.24205712574036
1264,378.5341420817955
1265,381.02848695588654
1266,368.00627656212953
1267,359.47710998566413
1268,359.84427790991333
1269,365.60482183922267
1270,368.6040470581488
1271,364.8587480701775
1272,361.4184929495095
1273,367.68767133779227
1274,380.814762405829
1275,379.9925300548849
1276,338.0424261526764
1277,251.03594051444213
1278,150.8058459977635
1279,75.57162652260389
1280,63.789522030881606
1281,134.99451980342292
1282,235.51123194753959
1283,327.6508700554818
1284,374.6947214756843
1285,377.3485851779183
1286,363.5534910370699
1287,354.3843535464788
1288,355.18014028106955
1289,361.53039223342523
1290,363.7742267581401
1291,358.5317148498272
1292,355.01651166260535
1293,362.82825030229736
1294,376.72554217522105
1295,374.57084248508215
1296,330.85362558590873
1297,243.83936090072697
1298,145.34751954615234
1299,72.04690279645534
1300,59.365895305935936
1301,126.48483066647434
1302,220.9411019246969
1303,308.4150645699911
1304,354.865984433944
1305,358.81888878241216
1306,344.8795429580623
1307,334.6312850107006
1308,335.43642573719717
1309,342.4359477702225
1310,344.3912051556054
1311,338.0233619399281
1312,333.8071481018039
1313,341.78925168025125
1314,355.9521423397502
1315,353.9818906204892
1316,312.00251319388263
1317,229.37709094912708
1318,136.1143888470981
1319,66.49469694043924
1320,52.76204232684564
1321,113.65305666798264
1322,198.7692400802853
1323,278.31682210701246
1324,322.2286500591274
1325,327.09376052046906
1326,313.9377966248377
1327,304.2563222354907
1328,306.2039165656497
1329,313.9681718582146
1330,315.66297849577626
1331,308.6460161055586
1332,303.8297041273513
1333,310.68569931697095
1334,323.09397983103116
1335,320.30459669522133
1336,281.1896280068092
1337,206.09907973553481
1338,121.8398256780468
1339,58.614070253380426
1340,46.32859985949288
1341,101.60812974347573
1342,178.01085520924755
1343,249.02321568885426
1344,288.44040803834724
1345,292.79205982706816
1346,280.7330823159638
1347,272.4092818260392
1348,274.56418228954794
1349,280.71012423553947
1350,281.1806681767802
1351,275.05319077435115
1352,271.6464250050223
1353,278.64896152108463
1354,290.34918218137807
1355,287.38036469622836
1356,251.19294254894606
1357,183.58644320854432
1358,108.20406488246329
1359,51.120026051856605
1360,38.36679097703275
1361,83.32214377423874
1362,143.72509541766976
1363,200.5777607235524
1364,235.7560140104474
1365,245.58471034077408
1366,241.71466755951386
1367,238.24599221820225
1368,239.74737468225274
1369,242.60319368674286
1370,242.74796714728248
1371,239.87177181666146
1372,237.8874515853627
1373,240.94512146632005
1374,244.71975695347703
1375,235.1412205040281
1376,201.120018968305
1377,146.11334011611174
1378,86.66230696870994
1379,40.99804200354003
1380,25.77346335650746
1381,56.91916426298263
1382,100.78139801455252
1383,146.2915657878847
1384,181.45261578793585
1385,200.49453565874242
1386,204.6432018715837
1387,201.03507866217254
1388,197.60504766046287
1389,196.9264329950259
1390,197.3194918626312
1391,198.25364833826518
1392,200.9443927081913
1393,203.4712853141869
1394,198.9633073421981
1395,181.51216231743737
1396,149.70641396067504
1397,106.78895512087664
1398,62.64809305245598
1399,29.299027242659417
1400,18.465096268389125
1401,40.3548229762273
1402,70.5520670063758
1403,102.90469989432074
1404,130.89416271776022
1405,149.96675242440034
1406,158.07479919887282
1407,157.44534389521846
1408,153.62164166750833
1409,151.17499884282054
1410,151.84832949183814
1411,155.04305717342962
1412,158.31596200090192
1413,157.68218707306073
1414,149.56770220328994
1415,133.01209495283865
1416,108.35503304399569
1417,77.28330687943055
1418,45.64388278622172
1419,21.317407198488752
1420,10.745387212915697
1421,24.122800649061784
1422,43.14336660101115
1423,64.57636409971201
1424,84.92982586063134
1425,101.88612671570392
1426,113.636277114433
1427,119.28876630903306
1428,120.51104322197996
1429,120.46446254473058
1430,121.08121951781077
1431,121.4219569627618
1432,118.9780127633583
1433,112.40980433909887
1434,102.2107021807696
1435,89.05251508137043
1436,72.34468695675392
1437,52.0674059853421
1438,31.274051526254024
1439,14.757595449247074
1440,5.3541925064366325
1441,12.574225619181796
1442,24.195952356675146
1443,39.32048718004084
1444,55.862604273814995
1445,71.44400407708406
1446,84.0815709318453
1447,92.5225431381327
1448,97.02241776075672
1449,99.0202254099442
1450,99.3496032210285
1451,97.16458928728449
1452,91.04231203358705
1453,81.10678970372622
1454,69.2384001979884
1455,57.169612256549776
1456,45.04515184828699
1457,32.517545443679225
1458,20.397042430844696
1459,10.527970338141307
1460,3.6919713562977785
1461,8.686308307848474
1462,17.22575619876074
1463,29.656960221896963
1464,44.57876629808073
1465,59.63661957001885
1466,72.47963801095887
1467,81.89149193492372
1468,87.93946624578913
1469,91.33883708214138
1470,92.2702935071772
1471,89.79286924973024
1472,82.78758519147783
1473,71.51610827833551
1474,58.04785511746788
1475,44.89332203662808
1476,33.418588432064574
1477,23.67189979124715
1478,15.38451638115278
1479,8.717214559300437
1480,5.249064932163007
1481,11.691924063858528
1482,22.303828947766863
1483,36.847288800625904
1484,53.578442152495136
1485,69.8813875547131
1486,83.44499510210676
1487,93.23569397726826
1488,99.57636955691522
1489,103.4173591386222
1490,104.90191271620226
1491,102.77428699831896
1492,95.56084353049187
1493,83.56087076719095
1494,69.16854612352509
1495,54.98555322521141
1496,42.0365868964297
1497,30.108855121180504
1498,19.31476433075288
1499,10.577780628324378
1500,10.670742882196798
1501,22.398376458267656
1502,39.76387195805482
1503,60.734431727871026
