,Day,Month,Hour,DNI (w/m^2),Elavation angle,Azimuthal angle,DB temp,RH,Solar field design power,Tower height,Max allowable flux,H:D ratio
30,16.0,3.0,1.0,0.0,-59.24293007243307,172.6235650648753,23.0,42.3,434.79506393010297,230.75861132513447,0.9736634961593382,0.9964320104341136
31,28.0,1.0,8.0,956.0,24.06638754841856,98.70825540617119,28.9,17.8,502.86165718877464,181.79507362401273,0.8888177695697199,0.9471991157206434
32,4.0,9.0,15.0,722.0,39.75693752827733,310.20618950883204,29.5,12.3,398.8100138677785,226.6006790765209,0.9278275337022763,0.9506972657131091
33,10.0,8.0,3.0,0.0,-55.597273349357465,104.04358819351087,11.8,24.8,482.8613278667542,208.15247989298973,0.9167280343102828,0.9392370004875696
34,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133095,18.5,19.0,362.5887621227967,241.76393161350686,0.9976503797422612,0.8828515348417957
35,27.0,8.0,2.0,0.0,-63.49795663806677,128.8976872728508,11.7,63.1,557.1165336980623,221.4854994958222,0.8951125334632815,0.9538833017850028
36,31.0,5.0,3.0,0.0,-56.19155540589864,92.93529706423884,12.6,52.9,487.6790376979732,216.99059583725173,0.9844116758827048,0.9022959505117106
37,9.0,6.0,19.0,0.0,-15.982662830377194,287.72335101163645,9.5,37.1,643.986179121359,244.51374484552142,0.950574342558607,0.9673425229051684
38,10.0,5.0,22.0,0.0,-53.49452475589851,260.69441725803847,11.5,54.2,542.2244157296516,150.3886731359965,0.9731684298941293,0.9467289451184653
39,10.0,4.0,11.0,1021.0,46.937582805210006,36.69584115124318,19.9,35.3,464.83526073753006,188.31632927963636,0.9034590610120778,0.9763764976236589
40,11.0,3.0,12.0,1035.0,63.18498159494254,26.342369312611957,32.3,18.3,648.4040239198983,188.61104491566405,0.9846641686712716,0.9710678065426498
41,10.0,4.0,16.0,628.0,29.246599671001746,298.48680785837917,22.1,26.6,577.3323367547695,151.97548277377848,0.8869904322294474,0.9127487884394989
42,13.0,6.0,12.0,618.0,37.655063887913926,10.248072754368737,13.3,45.2,340.7609669845934,193.13559512418794,0.9594646969485466,0.9380692108388903
43,9.0,8.0,6.0,172.0,-16.466303160024083,80.26027663950954,10.5,35.4,695.3391198856132,202.94061221137756,0.947616560408592,0.9584380394799281
44,28.0,11.0,10.0,972.0,56.622827684674675,85.54358612096789,37.6,7.5,655.6241522132129,253.87418218100572,0.9438160208812705,0.9867015172696266
45,9.0,10.0,3.0,0.0,-38.85311771519784,125.9265922146043,5.8,38.0,453.6627758302642,260.1543764780869,0.9015064165027252,0.9430190365748358
46,19.0,6.0,12.0,917.0,37.35584171130364,10.551972701521608,18.2,35.6,315.1462533630839,150.55531901697142,0.9673363039014172,0.9007329799914073
47,2.0,9.0,8.0,812.0,14.195468185458651,72.18122907384661,16.8,43.6,624.1395948854454,144.3167567806355,0.8994775830355111,0.88454674540135
48,31.0,10.0,13.0,927.0,72.54152207950254,325.1619351317508,34.9,11.8,508.19642270448134,151.87285024513812,0.9029839481003458,0.9809718251949981
49,28.0,5.0,19.0,0.0,-15.729693649136038,286.0731342212956,9.2,42.8,445.03809337649,220.33139382528762,0.9397833086362203,0.8933793724601523
50,3.0,8.0,14.0,627.0,40.047567529410124,335.3961068900756,23.4,23.5,464.4902414145972,259.3237714397042,0.9454219592927302,0.9079355921260273
51,5.0,3.0,17.0,485.0,26.649240298578405,277.536968290538,28.9,21.2,337.37445803925493,261.44111299605356,0.9746215210726091,0.9510607789289258
52,17.0,9.0,6.0,628.0,-7.853808123745594,91.25717371315065,9.7,16.1,668.0737898331731,213.3158449688421,0.8967241586341448,0.9660848572533878
53,5.0,7.0,19.0,0.0,-14.882023637561431,288.27915693192625,11.8,33.7,454.93441537398917,225.11092783735631,0.9596949180247535,0.9831791218568069
54,9.0,10.0,7.0,947.0,10.99916049312921,90.76205372345953,13.1,29.5,342.90056263710164,191.89297707102625,0.9245060203155517,0.9159526225125155
55,21.0,2.0,19.0,0.0,2.9012629812492747,259.2192315508141,27.0,36.8,552.2123515018748,232.3943434986303,0.9833704799376466,0.9689982193602255
56,5.0,11.0,1.0,0.0,-45.04188658668272,166.10039790564952,16.1,24.1,612.3085895377592,170.60074173889095,0.9169136742906734,0.8813827270475152
57,10.0,8.0,6.0,177.0,-16.312971688372713,80.51486618118504,11.1,27.6,575.1996556146337,209.9480628924582,0.8840686203154543,0.8896642644450531
58,24.0,5.0,10.0,798.0,28.696771971615576,41.118015000626635,23.4,36.5,641.9457247841349,171.17273998439256,0.9082491638186178,0.968884646079904
59,12.0,4.0,3.0,0.0,-50.752681884288535,113.72947039942676,14.8,33.8,507.82821863929234,148.15159572583818,0.9120986971072658,0.8854059258197241
60,12.0,1.0,7.0,652.0,13.652670613449956,107.61078002050083,27.7,21.3,341.8540328498204,168.1539682784155,0.9013084477238018,0.924296520813141
61,6.0,2.0,0.0,0.0,-44.04928006396676,163.31280270065417,25.0,25.5,444.45496509412686,255.1827293592483,0.9716865996424291,0.9749632217782346
62,9.0,12.0,0.0,0.0,-38.34672187482306,171.67443571550814,22.8,22.4,534.9555170984789,141.01348556062726,0.9534686363774462,0.9802837927787621
63,21.0,7.0,22.0,0.0,-52.57120259348062,267.22636346004947,7.2,67.8,338.1638564332859,161.80091903096857,0.9873116786545753,0.9706402389310225
64,4.0,2.0,22.0,0.0,-29.19603262540845,227.71411452824168,22.6,16.7,382.16051390308144,205.17205872079205,0.953706039343184,0.9435835537684062
65,30.0,10.0,6.0,135.0,2.230949211801331,104.12329478636501,22.7,32.5,417.2162038510038,239.631847003439,0.9986807538761301,0.9269869054889414
66,13.0,3.0,0.0,0.0,-56.42113917278442,159.0143278067712,25.9,21.6,363.3125191846185,175.17212167374743,0.955172791099249,0.9730917803559481
67,27.0,12.0,4.0,0.0,-18.66705461573639,131.24085619194784,22.4,20.2,606.2504681179523,149.14378359540794,0.9671096980796631,0.9064090882627809
68,10.0,12.0,12.0,1033.0,81.40476379916998,50.411955283298454,37.4,14.9,310.1108841625679,237.41930918239996,0.9380624909378605,0.9587783099475699
69,5.0,3.0,10.0,1024.0,44.646201695564564,68.98396349589541,24.4,31.7,496.2004260002087,243.2698146199561,0.9142251548249698,0.9238478150403062
70,29.0,7.0,13.0,846.0,42.34093189779357,354.2390061994662,24.0,12.1,502.0851397617538,204.92114850340138,0.9159201942293925,0.9918899029950968
71,13.0,7.0,20.0,0.0,-26.988607482256327,281.6222591971234,16.3,40.6,435.3989458591791,237.94160802455139,0.9755930539140726,0.924644425438553
72,21.0,8.0,0.0,0.0,-71.56149662821929,148.54330799947556,13.2,38.5,374.7257240155537,173.60157070628765,0.8892843876604822,0.9144745754310128
73,5.0,7.0,13.0,726.0,38.39979935277025,354.0538360991396,23.3,18.2,433.05344915636385,228.18822105167885,0.8990498836224269,0.8810706273111275
74,6.0,11.0,7.0,981.0,16.12826029785974,99.4135974948342,19.0,37.5,473.0592799766225,150.8371986064379,0.9052971428208607,0.9045448041452925
75,27.0,10.0,4.0,0.0,-22.825006193253856,119.64002236234634,19.1,32.8,458.94092622476046,157.51417130832368,0.9996800947459114,0.9784952626035681
76,30.0,6.0,22.0,0.0,-54.04899473872561,270.95102796310056,12.3,33.8,431.6630197364182,244.82412252847894,0.9968146131745029,0.8916950111679236
77,2.0,9.0,5.0,0.0,-24.85483673877394,94.07230268506991,7.8,48.2,668.8592788018509,181.86063033112913,0.939545726176266,0.9959648456396251
78,27.0,7.0,18.0,0.0,-0.4332600921077443,291.9871517545855,18.3,24.0,387.1695442479677,187.1708261511926,0.9811434586165304,0.9140475919358874
79,23.0,3.0,5.0,0.0,-22.7713155592825,102.27638894801642,23.8,37.4,577.5384271759145,219.82559284605776,0.9396704611358095,0.9316071103930761
80,16.0,10.0,18.0,0.0,8.634468636273098,264.94724060499004,27.9,22.2,368.138134702162,253.93598656411893,0.9146911552117697,0.898056579767632
81,9.0,11.0,1.0,0.0,-43.88686976724216,166.56961756705326,12.8,45.5,419.71075935497623,165.31133357888598,0.9799145144810144,0.9808491181215977
82,16.0,8.0,8.0,837.0,10.127306273423812,67.83875873243561,11.8,59.0,619.5595042208748,197.41426355982145,0.9641993390989185,0.9774213455867852
83,2.0,4.0,1.0,0.0,-65.63875227954978,167.63083772059113,25.1,42.4,650.2977388461936,202.73183070630012,0.9280926181950053,0.9522976607749924
84,18.0,3.0,0.0,0.0,-58.40417300399844,158.47331237867627,16.9,26.1,360.0196959020186,141.5364737446154,0.9778329493613078,0.9492572458386637
85,11.0,7.0,8.0,664.0,5.464944218687805,61.019054594820005,12.6,35.9,452.2942557972965,158.33990226710984,0.88173380475242,0.9145473048505965
86,12.0,3.0,16.0,830.0,37.706563599538256,289.1603175865358,33.6,14.1,587.8817627781608,200.92972816646724,0.8960464441203915,0.9650689180027873
87,18.0,1.0,17.0,0.0,32.26674272958097,262.3402202600818,33.5,26.9,514.7648035512701,144.4696815135636,0.9967122203939618,0.9446661212296428
88,22.0,1.0,7.0,853.0,12.124586727326033,106.1962623676313,24.0,33.5,459.1937964739865,211.94904746468035,0.925133571171001,0.9217608716793926
89,5.0,6.0,15.0,422.0,28.056047862420613,321.39967089800206,18.6,27.7,324.4077354480699,160.69744696277058,0.8946703017741097,0.9698017805269363
90,13.0,10.0,14.0,958.0,58.647971001904224,307.5157626919735,31.4,3.9,364.1288936570794,226.70536342644004,0.9343907963480427,0.9267595016726995
91,15.0,3.0,3.0,0.0,-45.25017861690088,128.0657813200368,23.3,31.7,502.75811928740427,253.483965399545,0.951523385794357,0.8932576367634334
92,13.0,11.0,2.0,0.0,-37.891607272358456,149.42319399313453,13.6,61.5,587.6613159713143,244.18539968709658,0.981823999794503,0.9401307612658834
93,1.0,9.0,22.0,0.0,-48.37651527166096,249.2920680023108,11.9,31.0,589.4224357872707,235.39064592821774,0.9798195832908465,0.8840383783280878
94,4.0,11.0,2.0,0.0,-40.10146641123336,147.55382227019228,19.4,23.4,488.11467223614784,245.11858046536284,0.9154503531937735,0.8993006042561781
95,3.0,5.0,4.0,0.0,-40.51092110773743,93.78246773655343,17.1,66.2,515.4259563262491,156.762692465728,0.902530383332362,0.8828173869914767
96,11.0,5.0,8.0,887.0,9.777153101441698,63.673725783427884,10.6,66.5,390.2170200561584,238.27505384922674,0.9704766830115334,0.9303788711852684
97,27.0,11.0,7.0,811.0,17.448809474926406,104.8321388476133,24.9,18.3,495.25124240622665,173.02843715023607,0.9072763515712073,0.999214929344556
98,15.0,5.0,18.0,0.0,-2.148788282916314,290.10629009824265,14.4,69.2,622.6887366735281,224.39963492743874,0.9295356476284573,0.9216934564341648
99,9.0,3.0,4.0,0.0,-32.86579648375836,117.65630895520995,22.3,28.7,598.2438322622515,181.04552584058342,0.8896932471055515,0.9528844170648478
100,26.0,1.0,20.0,0.0,-5.923101691634201,244.7043188880986,30.2,12.5,539.4210525316655,152.14847504798925,0.9458921019079004,0.9164746910647164
101,3.0,7.0,18.0,0.0,-2.769554850454213,294.81632664428815,11.3,36.8,366.41699704514707,205.2665528415182,0.9682243774932116,0.9685831431857679
102,7.0,7.0,14.0,904.0,35.31804959029334,337.2866251716479,16.9,31.7,365.5472236724836,245.58084263709756,0.9317778449566865,0.9910145264878701
103,14.0,6.0,19.0,0.0,-15.927202274189824,288.16682450093634,7.3,54.7,615.8772638183799,253.2741536036243,0.8914774901890209,0.9290846440270796
104,1.0,7.0,8.0,551.0,5.268588448749327,60.0106436474703,12.0,45.5,329.64365620053866,149.43929001832305,0.9213131461238373,0.9173574611913765
105,4.0,4.0,7.0,336.0,2.0229563679097993,82.77674868195828,21.6,55.4,322.8748399300574,247.65862789358545,0.999103062893882,0.902951410246047
106,7.0,8.0,15.0,835.0,33.76353905198585,319.08518221806514,18.7,17.8,412.878248368798,159.08962826688577,0.9046415302280061,0.941218810575307
107,31.0,1.0,16.0,93.0,44.985427030587985,273.17587432037465,34.6,21.6,435.81841025632946,152.43815113637805,0.9283451029894149,0.9248395880284033
108,21.0,4.0,18.0,0.0,1.9074771856633816,284.25136236057443,17.4,30.4,425.15416679849096,232.8304634232531,0.9514520771875441,0.9904785820488988
109,6.0,9.0,15.0,748.0,40.179318864954894,309.3875659185363,24.6,13.8,503.7054200392662,217.95998449953186,0.9518574326566552,0.9022422957421622
110,7.0,5.0,5.0,0.0,-27.72710893967455,85.3395724675448,10.6,80.2,529.4415321077328,162.85433647239952,0.935764888093366,0.9775899781053905
111,31.0,10.0,19.0,0.0,-2.115394257056309,253.04932256630366,25.1,18.6,692.5985642160407,243.1036335407324,0.9392443451480034,0.896748306531608
112,15.0,7.0,8.0,681.0,5.675813025260354,61.5524179289414,8.8,77.7,592.8039540865041,251.33175625938804,0.8948419110866614,0.9794030836419259
113,23.0,11.0,16.0,170.0,40.16657419289391,266.8515562307159,35.1,15.9,500.80514022213424,172.67365837264535,0.9197490045143106,0.9384540495536945
114,13.0,8.0,16.0,490.0,25.117160293998353,305.35467579288695,14.1,39.8,442.12702051822043,146.54835757458176,0.9016260807819219,0.8812631012851375
115,12.0,12.0,13.0,1017.0,81.22789945651024,306.9808002877191,36.8,10.4,409.56492078144487,230.05747586510734,0.9764352929621066,0.9761229005445865
116,18.0,6.0,21.0,0.0,-41.50508482870393,277.07447040359557,14.2,39.6,516.5083901351635,172.56701735104502,0.9327125054593226,0.931015123630291
117,6.0,10.0,8.0,882.0,23.418823683196138,82.37120277865995,15.4,41.5,455.1763008043321,199.59091540570563,0.9353092985857036,0.9971216713737693
118,27.0,3.0,3.0,0.0,-47.88214468976355,122.19321354137452,24.2,35.2,586.2032867706033,167.6961732021219,0.9271957963747445,0.9328251611365629
119,24.0,11.0,4.0,0.0,-18.360096047696587,126.66623949988656,22.7,30.3,468.71777358002265,202.1585233643833,0.8853737483585992,0.9120293145303289
120,8.0,9.0,16.0,543.0,29.45673693952005,296.3819705516941,22.3,21.0,521.4592349344704,153.96907837475837,0.9130414697107825,0.8804841548256434
121,26.0,9.0,23.0,0.0,-54.05685857017838,219.00538639707577,16.5,39.3,528.313754478664,205.63948309144925,0.9508178053860054,0.9486021789139902
122,23.0,3.0,15.0,133.0,46.07532221521708,305.6912796075766,32.4,24.4,473.5446686764466,183.61019652300016,0.9553688956167271,0.9637858352774096
123,23.0,11.0,20.0,0.0,-10.146508162056463,240.31353978438668,28.9,21.2,474.18240020194924,193.22277805542674,0.9848558065349297,0.9531765396854182
124,23.0,7.0,8.0,905.0,6.331601778531507,62.8159787419495,2.9,80.6,449.1218595220954,235.49210412892236,0.9094422716468247,0.9196191279036461
125,21.0,4.0,6.0,362.0,-12.96818557609177,83.74203118560789,9.9,57.3,517.4160639776508,147.7168714321243,0.940740358606848,0.9122923931249493
126,19.0,8.0,6.0,177.0,-14.738400022677752,82.9015018003541,7.7,66.4,495.9944826669428,142.8507384112382,0.9323939403111396,0.9006190105190857
127,30.0,9.0,9.0,896.0,34.65442657724727,71.52046675796734,28.1,24.3,623.7979174218851,225.7814882270714,0.9233155473445163,0.8810164965397993
128,6.0,5.0,10.0,944.0,32.065732683976115,44.25084048894064,21.2,34.4,668.7372941545284,158.78355521943317,0.8884806574644567,0.9696807736394017
129,21.0,10.0,13.0,1047.0,69.59749764079139,330.7630806169109,29.9,4.3,432.8720283986455,224.2837298400696,0.9490347191533273,0.9104718642573942
130,18.0,9.0,23.0,0.0,-56.171096984771964,223.18173581923423,18.0,21.0,382.28275958879277,211.11628389356127,0.9666810739408241,0.9681460985986526
131,14.0,12.0,3.0,0.0,-27.05003188436193,141.18134146448202,19.8,27.0,467.9290619304432,165.44790426047973,0.9159444602707651,0.9548948062697895
132,12.0,12.0,0.0,0.0,-38.02983450454991,171.34910039966314,22.0,44.1,696.355840817951,238.99237007323072,0.9515871674209988,0.9399862106183066
133,26.0,12.0,3.0,0.0,-27.60943887258658,142.48823895115703,19.8,23.8,594.4339426757208,196.31594111686388,0.9313384209817146,0.9964853160548641
134,15.0,3.0,12.0,376.0,61.8304750050015,24.50955616723271,29.6,27.3,639.2335379382399,199.387290488447,0.9016625369418393,0.9936114029359592
135,7.0,4.0,4.0,0.0,-37.58232942683787,104.7618587614593,19.6,44.9,331.2272035039614,147.05068627838415,0.8888550799626713,0.9992983027653592
136,22.0,6.0,4.0,0.0,-44.46012309552759,84.14307803116398,5.3,93.0,543.7802688109634,210.3744808572526,0.9097821596203414,0.959894792675162
137,21.0,8.0,17.0,0.0,14.859054886767893,293.4109849789624,20.3,19.9,506.6771449946184,154.1624328400663,0.8958017229906178,0.9686513072688474
138,25.0,11.0,13.0,269.0,78.47481620875155,311.33484913485063,38.7,13.5,593.4219880448346,199.4357856418445,0.9625687012962612,0.951627205817055
139,5.0,11.0,6.0,898.0,3.140224946973717,105.82262662086947,16.7,30.7,476.52349353258296,199.97854652167968,0.8839119633370669,0.8867037516370377
140,12.0,4.0,14.0,945.0,48.01789030180377,328.2639023043891,29.7,16.9,625.5493530811043,246.12890951705248,0.9145813415715074,0.9652728076545043
141,21.0,2.0,8.0,440.0,20.54073888159904,91.4627475936533,29.6,44.5,656.966666266526,227.59057617570951,0.9842293544652699,0.9124783432964492
142,4.0,10.0,6.0,560.0,-3.383953145551189,96.35891201605679,11.1,53.6,653.728022060215,164.84539058166567,0.8895989260369219,0.9145706414545094
143,14.0,3.0,1.0,0.0,-58.474374312925306,173.06250165706766,25.5,21.3,375.28481874568183,225.677630220671,0.9746865614686913,0.9758782366833842
144,17.0,3.0,23.0,0.0,-50.77993175337724,224.1848860712287,17.6,23.4,320.93251923749114,194.8948150436554,0.9983695028838372,0.9722854725015998
145,2.0,6.0,6.0,119.0,-17.277599396016328,73.79948553117723,5.3,52.8,352.3319099272635,206.2210731406206,0.9125937734929339,0.9495610359571154
146,26.0,9.0,9.0,367.0,33.502569792062516,70.18995103989371,27.0,15.7,593.7777163610745,256.82680261994767,0.9466038837874728,0.9366466502603307
147,27.0,10.0,15.0,2.0,49.38731802657657,284.82148657112674,26.2,31.5,672.3073469903519,163.24055385114218,0.9471473917094543,0.8905883481411345
148,17.0,6.0,15.0,517.0,27.634602200399627,322.5004136698087,21.9,23.4,625.6809639546,186.33777297923382,0.9893229647904497,0.9174059047959194
149,29.0,4.0,19.0,0.0,-12.548234475345808,279.4894136398898,21.7,40.5,345.6242274112702,241.5929917248928,0.8828324475695862,0.8956317310207143
150,2.0,2.0,18.0,111.0,18.568210002018546,260.22340829240363,28.4,13.4,675.9728335755444,241.42628255517795,0.9839959305792746,0.8955211454853208
151,11.0,12.0,22.0,0.0,-27.289985528478596,218.89428636425941,24.0,31.2,599.7928009934781,234.6432472975785,0.9973598632904687,0.9530359413446595
152,23.0,10.0,16.0,734.0,35.865019071123555,277.0611532624455,34.3,7.3,670.3389997517369,257.01037163862435,0.9378438710450125,0.9646948175962918
153,30.0,8.0,5.0,0.0,-25.563381055978425,93.13873317900764,16.3,34.4,408.9549759133756,162.62453732549085,0.9267137988549926,0.9240862621963815
154,9.0,8.0,15.0,794.0,34.17583530220906,318.6227626360187,23.1,17.8,430.33076939790976,154.59187888551557,0.9113095709873723,0.9798063785209135
155,26.0,12.0,16.0,940.0,44.18071731358071,264.1307225021105,35.2,11.6,543.3312159999384,214.61682800361115,0.9417608273553534,0.9374366814590206
156,18.0,9.0,1.0,0.0,-62.79199080480683,163.2267471528434,10.6,18.8,418.3917961219728,233.14998206449144,0.948049656871979,0.9830705772452568
157,14.0,11.0,0.0,0.0,-43.26973420118449,173.31012348063922,13.7,47.6,316.2548891094423,205.80506862767083,0.9440132312124632,0.9203399737601999
158,7.0,12.0,13.0,1037.0,80.53035951260229,307.36560582790287,36.1,5.2,571.1627665722942,155.39870521722239,0.9727264701073357,0.9836422775019393
159,17.0,3.0,17.0,431.0,23.654880744563386,281.62677549270165,23.1,12.3,621.365510056729,210.86575683194732,0.8954975724809637,0.9106660968235111
160,7.0,1.0,20.0,0.0,-5.212438989302058,240.91355819433957,32.5,9.8,627.8981223578508,199.77672705475675,0.8844290969373949,0.9741331498104886
161,21.0,12.0,7.0,852.0,16.38003370733081,108.16786834192524,28.6,24.7,629.4372115734819,256.41793999602567,0.9564277055076964,0.9702950684219468
162,19.0,8.0,12.0,921.0,47.35585367503537,14.238314438708816,14.6,34.1,440.3001450222637,200.20563028257314,0.8992114013375948,0.9193503375191115
163,9.0,4.0,17.0,60.0,17.4384311253972,288.73016786526756,19.8,28.6,339.1076103882635,214.70504803445687,0.9956391119047766,0.8995695900918836
164,24.0,10.0,1.0,0.0,-48.935586749835835,164.89130972770093,18.7,15.8,367.06328029635085,245.87396163423563,0.9948636041810901,0.956925862248618
165,14.0,6.0,4.0,0.0,-44.01957801333799,84.27957642715108,1.0,80.7,448.253511913559,159.50487051806073,0.9546170364108304,0.9080603832914008
166,21.0,3.0,6.0,9.0,-9.49036106684973,95.30415613739905,24.7,23.8,552.5266926212071,187.57642913938363,0.9710445807067172,0.9196771701845023
167,5.0,4.0,4.0,0.0,-37.31593656494502,105.67442507624783,15.8,46.3,684.1275774781034,183.25058799794797,0.9839172695022382,0.9025026209585342
168,1.0,12.0,16.0,831.0,41.254661795872416,265.2636523566933,34.4,9.9,680.0695851743619,237.75162619828617,0.920573773849644,0.9928921057130747
169,10.0,10.0,2.0,0.0,-48.03989397746375,142.09471514413357,12.0,5.2,525.1966869024027,257.90469920053454,0.9057141747172,0.9127832305713149
170,28.0,2.0,7.0,491.0,6.404572763628394,95.95883631818047,27.2,45.3,666.5967670586483,146.2308918132816,0.9696138284230187,0.9838693145443632
171,27.0,9.0,17.0,37.0,19.496728093420757,279.5546629770276,19.9,39.3,635.9201770886183,199.49914634552582,0.9056478454634072,0.9894346711630703
172,6.0,10.0,0.0,0.0,-56.31009449069461,169.41445826367294,10.1,42.4,396.5771355151287,246.4698989451311,0.9678201301226959,0.9573152855442878
173,19.0,12.0,16.0,940.0,43.47176285252279,263.81748221645836,31.7,17.4,552.98291543954,253.5885482459996,0.949880090863839,0.890469087653485
174,20.0,8.0,1.0,0.0,-73.54442611233293,161.78560551163423,8.1,44.6,347.4187347852867,237.34007889156817,0.9749113060607864,0.9635096060114962
175,26.0,11.0,8.0,936.0,30.346354720045234,98.61205489845965,26.5,22.2,518.705617077147,243.0590750496799,0.9395179722647128,0.9256830442401395
176,25.0,3.0,1.0,0.0,-62.67415895779061,170.26755358372583,27.1,31.2,690.5992380694083,238.78765851075326,0.9029188434890076,0.8982022535803171
177,24.0,6.0,19.0,0.0,-15.573862391276037,288.5819681810028,10.7,23.0,519.8725328851598,212.6831304028766,0.9749526835080597,0.9077459181701876
178,19.0,4.0,3.0,0.0,-51.79167397550029,110.02254523091014,14.0,30.2,659.6267145318745,150.59955823735157,0.9840835852652565,0.900500330711564
179,28.0,3.0,8.0,148.0,15.88191008476025,77.9147725781537,23.3,54.7,519.1156258801556,254.60337556838107,0.9144988692004281,0.8887121004875752
180,27.0,12.0,8.0,973.0,28.47263123823103,102.6316917192939,32.0,16.1,545.9685960513773,211.38129379365193,0.9314370105227658,0.9464167255276036
