,Day,Month,Hour,DNI (w/m^2),Elavation angle,Azimuthal angle,DB temp,RH,Solar field design power,Tower height,Max allowable flux,H:D ratio
99,21.0,11.0,22.0,0.0,-30.85306061408069,219.549760859675,20.6,42.0,327.22494011527647,227.20996008193686,0.9614133768489423,0.9306564277980317
100,31.0,12.0,15.0,171.0,57.776824390044766,271.2661215553042,30.6,38.8,481.44912482513394,161.91808750618557,0.9014203074248895,0.8919736669456405
101,4.0,6.0,23.0,0.0,-68.03477006782228,259.07760968023837,10.7,66.2,566.7365665057011,193.34096197251225,0.8923823798146053,0.8984564245091711
102,26.0,7.0,12.0,878.0,40.809436162922,13.10557482439811,24.4,9.2,607.5181319876549,213.4748203575985,0.9590304902721242,0.8843423326550188
103,14.0,9.0,0.0,0.0,-64.22250359243901,161.89582150005654,9.7,32.8,480.49398717071597,189.33112441264961,0.9840676809667092,0.9686551001636545
104,21.0,3.0,23.0,0.0,-52.20660800419324,225.37729605949275,25.4,22.8,310.5192518492475,210.36303169393042,0.9000883921213415,0.8906143592519964
105,16.0,7.0,23.0,0.0,-66.05650352970986,258.8651424271404,5.9,71.5,658.8846270107229,145.26738665740768,0.9942036432598234,0.9583855855401421
106,24.0,12.0,23.0,0.0,-33.274150740940016,206.2501141531438,20.5,25.5,528.2979545675673,140.76108964777202,0.9939015149470769,0.9167125667111342
107,22.0,8.0,6.0,147.0,-14.14015698037285,83.72837394628905,9.2,57.2,526.5759574262518,225.26140122943707,0.8965238546511751,0.9004657106846871
108,20.0,4.0,2.0,0.0,-63.614981353727615,126.56435920910249,7.7,94.4,595.4950042817704,234.89165997405522,0.9986869430114661,0.9103323647718966
109,19.0,10.0,6.0,769.0,0.14478567780004425,100.8821035667073,16.7,47.3,521.3863940540092,229.50594822140184,0.895560413556404,0.9523129916653468
110,24.0,1.0,21.0,0.0,-17.178750838354148,235.70426541870341,26.4,20.5,613.9595285517237,179.308060539435,0.9936340095074663,0.9753561184667855
111,11.0,3.0,15.0,933.0,49.933452742969294,301.39042827551333,33.8,14.7,386.45693244322666,227.83425457765802,0.8839878190906751,0.9243703191111964
112,17.0,6.0,1.0,0.0,-82.57941913073563,132.2371816220644,6.6,35.9,529.0297732103705,236.53270949803272,0.9363141592808336,0.9461264162060907
113,3.0,12.0,21.0,0.0,-19.23479226722185,230.20805827018327,18.6,34.2,480.3338610734779,178.75920748339132,0.8925298418751768,0.9922325947084847
114,21.0,1.0,4.0,0.0,-22.59968562524965,130.47517459125157,25.5,51.0,673.1787410659529,146.68038176782204,0.8822628878122362,0.8933810412072014
115,9.0,6.0,10.0,955.0,26.584972007218944,40.01972509383434,13.0,52.1,384.1598076189015,178.6900064213226,0.9374580681292715,0.9066525482711757
116,16.0,5.0,1.0,0.0,-78.44037511891045,144.5344277822002,12.8,85.4,481.74616305255563,257.0593580168213,0.9593964351858153,0.9696486205995372
117,31.0,12.0,3.0,0.0,-28.10343651816791,142.81856716230536,23.7,45.9,458.07828607829407,251.27016495046684,0.9246081552881736,0.9827922881118636
118,7.0,11.0,8.0,425.0,29.337430377360725,93.14234210919153,23.4,15.0,554.5800524736112,181.59733750632586,0.949424346210892,0.9388361341468828
119,24.0,5.0,4.0,0.0,-42.43976646153823,87.34577437477834,14.1,50.2,662.7559645373733,242.1409185297266,0.887186653641998,0.9146640848568218
120,25.0,5.0,10.0,715.0,28.535813404486774,41.00469460116213,23.3,40.5,323.18180215216137,164.48084216349665,0.8843563259469592,0.9772258373995474
121,29.0,5.0,22.0,0.0,-54.84652651757469,267.3132398441855,7.2,34.2,403.553099852801,174.2290898477152,0.979680036516696,0.9135625165539581
122,8.0,2.0,19.0,0.0,5.020791340607332,255.35082087593347,30.2,32.9,470.1882866887559,209.65406535269557,0.9736508809445056,0.893490884650558
123,8.0,10.0,20.0,0.0,-18.299481854052274,252.88740383361016,13.5,29.9,635.7527328442665,245.384708341122,0.9653086272789759,0.9900907021584056
124,26.0,3.0,10.0,351.0,40.742288232530555,58.889683597559696,30.9,31.7,609.4569232416477,177.06010364231616,0.889047943519981,0.9934071346515965
125,13.0,12.0,6.0,790.0,4.662228119225006,113.77358333137214,24.5,20.6,407.4642713205643,203.78469111065704,0.9046851212355576,0.9629474763444659
126,18.0,11.0,11.0,952.0,69.17256761103896,67.40490039606486,33.1,22.1,505.23511410737973,157.22115880382864,0.9969409731146063,0.9349155799034023
127,10.0,1.0,23.0,0.0,-33.71140291499758,208.8356239089464,29.4,15.1,327.10891628331393,216.8428134237156,0.9981371629305222,0.9829260219746494
128,22.0,10.0,19.0,0.0,-3.521032952344399,255.81228511176428,24.5,8.5,313.93874930689094,230.27779479057136,0.8970856691916945,0.8841068630761441
129,19.0,7.0,7.0,454.0,-6.057037509405831,69.3336839955094,8.1,37.3,430.8872422308974,156.16303269564054,0.8957626541890913,0.9224045320921087
130,5.0,8.0,19.0,0.0,-12.031094609170268,283.2340562159017,9.1,37.9,356.6953876095817,183.97406418622765,0.9112988879433735,0.8976127999361764
131,14.0,8.0,4.0,0.0,-41.947794731321835,95.77727064521324,5.0,57.6,586.3075626178023,142.91496076598804,0.9411830834901962,0.910278516009861
132,12.0,12.0,11.0,892.0,69.13085367763682,79.89678803378334,35.2,18.1,399.0302187278861,156.1936477520975,0.9335798058158448,0.904110572108035
133,30.0,11.0,16.0,791.0,41.12079511685935,265.43272759806837,32.5,13.3,578.2338754514967,208.91192424353542,0.9050553892823838,0.9767112687211734
134,22.0,5.0,20.0,0.0,-28.272975678044034,278.8820089334793,16.8,38.9,478.6026658637296,168.21061983296357,0.9844963281831074,0.9298929545448101
135,20.0,9.0,22.0,0.0,-45.395117999998035,239.45522939885728,19.9,14.7,435.24166433166283,253.24927862972277,0.9516616120580061,0.8985546444233787
136,9.0,6.0,7.0,656.0,-5.464925766714501,66.91123890459895,6.8,76.5,626.8144851370137,221.31571807991304,0.9660755811558398,0.8834059366856646
137,11.0,10.0,21.0,0.0,-29.98962707616387,242.2861069548327,20.2,12.4,459.2616230839852,180.06751354115787,0.9068631241285693,0.9054161356579205
138,24.0,3.0,23.0,0.0,-53.27161514384957,226.31022366778618,26.6,28.7,327.5285813403084,222.74551032267198,0.9480263855098929,0.9657161630901885
139,18.0,8.0,15.0,413.0,36.08789905691667,316.20660036308584,22.4,25.6,555.5229354089344,157.49662991524087,0.8877483416971811,0.8881363190896647
140,4.0,10.0,7.0,724.0,9.776473253265124,89.20976524306366,12.0,52.9,374.7392322422915,221.74388852961204,0.9715377626130892,0.9365140287507299
141,9.0,3.0,22.0,0.0,-37.873752283112125,237.1200080066724,26.1,15.5,501.0541419783773,217.57949331896063,0.9496609114752458,0.8818578133214906
142,6.0,7.0,7.0,247.0,-6.545108162921849,67.57666494048111,7.9,59.9,693.6473931142921,250.77127788306964,0.9703638733463443,0.9091419637074251
143,5.0,12.0,22.0,0.0,-28.16882079992591,218.82213240788158,20.3,14.1,476.5734775380654,232.11583689454216,0.9657283760427922,0.9215745219386218
144,4.0,2.0,1.0,0.0,-44.96650417693414,176.38726966476514,18.2,53.5,575.7607334284907,206.55695845694385,0.9978274851036836,0.9118998875808052
145,16.0,5.0,0.0,0.0,-77.97166954368748,141.15218914714634,13.1,84.0,572.1358736263744,223.74758568105727,0.8926787882976736,0.8807547724429521
146,24.0,6.0,17.0,0.0,8.241577368138849,302.407476180171,12.6,19.5,561.7467243667995,246.07979674943317,0.9152145899478815,0.9555803273930854
147,21.0,8.0,21.0,0.0,-36.74739276380208,264.2912923998322,15.0,23.7,636.9238816446098,154.58831430910362,0.9221214749029693,0.9286742297985947
148,29.0,6.0,21.0,0.0,-40.96483791028925,277.164897333438,15.3,35.6,440.0783034552463,147.67536164950084,0.9291451809816397,0.909577976417133
149,26.0,2.0,9.0,1019.0,32.98447167680337,81.98439593909323,28.4,34.1,517.3912874170392,216.76845075162151,0.9504937590879146,0.9190856754973695
150,19.0,9.0,6.0,208.0,-7.323162410474467,91.85269827934489,19.7,16.3,528.1430773954037,250.08647017144557,0.9132646412174922,0.9847675903272818
151,4.0,3.0,18.0,14.0,13.727130097148574,269.7072612776889,27.5,27.9,328.3196731251936,249.56454842564256,0.9480085230990853,0.9350935994135389
152,17.0,2.0,5.0,116.0,-17.141381578507577,114.86156980730358,15.1,57.3,428.2979544852535,216.59429582736763,0.9639351422364727,0.9045549733425244
153,16.0,10.0,14.0,619.0,59.32095484767598,305.74883885541055,35.9,14.1,469.8125537357505,213.34440575494233,0.9372268596019694,0.9028584791546256
154,27.0,11.0,13.0,1016.0,78.85374001177067,310.45319765592353,38.5,6.3,467.3211466531894,254.878304243788,0.9735180196992591,0.9561384049772181
155,14.0,10.0,0.0,0.0,-53.37815871389776,171.08831368142847,13.9,8.4,300.31929293410246,206.759425133094,0.9766177420117261,0.9071343069021158
156,1.0,2.0,15.0,920.0,57.95319455433122,283.1569158809325,32.9,9.7,655.2183757046189,191.8717506330101,0.902259620479511,0.8938993964550985
157,18.0,12.0,12.0,1019.0,81.11262527034994,56.53975950689631,31.8,20.4,509.73926182467847,194.38016602189597,0.9338026941658569,0.928699572247453
158,13.0,8.0,5.0,0.0,-28.945099258886714,87.9673586840568,8.8,69.1,447.116099538938,163.66933284015238,0.9037795906882528,0.8810770982023126
159,7.0,4.0,16.0,632.0,30.117203480123372,297.6351733574059,30.8,26.3,593.0312172579718,254.80798941299375,0.9576979507482501,0.9905526040788702
160,19.0,3.0,17.0,404.0,23.12423240491617,282.2846645523205,28.6,12.4,680.6887311889952,238.406635467679,0.9458541985003327,0.8889931761227116
161,28.0,1.0,5.0,212.0,-13.206544394949447,119.77414112084652,25.1,18.5,613.6665008005166,157.43152268932047,0.902490457236972,0.9909377129788636
162,1.0,9.0,15.0,778.0,39.11738902315594,311.39266479895286,28.6,16.2,360.1755180665144,162.070748488852,0.90777216193672,0.9211374545147544
163,18.0,3.0,21.0,0.0,-28.66611183064886,251.01032172103987,21.5,16.4,338.06081872021747,256.6172682917421,0.9552826555553724,0.8951497548831893
164,19.0,2.0,12.0,1052.0,69.47966242374461,37.00423510605122,36.4,7.0,420.4073631192123,218.61601096805003,0.9259142680693092,0.9099187795933908
165,5.0,10.0,21.0,0.0,-31.071718650116452,244.68755803660903,13.0,29.6,640.0437964835414,241.52586282325177,0.8855884438690101,0.9771881081760412
166,7.0,12.0,16.0,842.0,42.0396393918176,264.43715512474535,34.7,6.8,300.1188837516928,241.13563954805045,0.9714395336031627,0.968970702069861
167,24.0,5.0,6.0,45.0,-16.433536496709664,75.08877075291629,14.2,51.6,585.0857168359635,146.20539471475223,0.9416432746498068,0.9344441250619578
168,22.0,3.0,21.0,0.0,-29.79032327184126,252.32861477286966,27.5,24.8,551.6696400530141,189.09661320071893,0.9936483197546803,0.9318522223782497
169,2.0,3.0,9.0,996.0,32.40633815257415,80.31818718338852,31.8,19.1,423.7129092444388,182.2974068742787,0.9902568403180068,0.9021870728728034
170,13.0,7.0,9.0,658.0,16.62338293458825,52.67800148958723,16.8,31.2,562.684326715945,159.0615595139176,0.9257785398820644,0.9002127946828976
171,6.0,4.0,17.0,0.0,18.23614340300729,287.8616357095352,27.4,23.0,382.05653165015707,251.69327377798092,0.9109961097565894,0.9850842675527284
172,29.0,12.0,1.0,0.0,-37.968160235142435,173.4003741486121,25.1,25.7,321.40201892680335,244.89865294065729,0.9423224987491611,0.9451598654533251
173,23.0,6.0,15.0,452.0,27.734198686105238,322.82894430972254,21.4,29.9,483.46552638377284,141.72441878871092,0.9544175491202811,0.8994684033874736
174,7.0,12.0,22.0,0.0,-27.85563798794972,218.82181281785446,23.9,8.3,512.650449640169,225.7208663800244,0.9074161749621654,0.9380192485490849
175,2.0,1.0,22.0,0.0,-25.809527076193504,220.90729233267405,26.1,18.1,636.6661979773895,201.10193465379325,0.9336885611141261,0.9544911467018912
176,22.0,5.0,4.0,0.0,-42.26823970541386,87.8277192041115,12.7,46.5,343.8335277674649,186.9089210178538,0.993007175907714,0.9475282592161582
177,10.0,9.0,9.0,891.0,28.732797961622822,65.32329314553535,20.6,22.6,619.6513413370569,179.72110466720108,0.9283424439007586,0.9718249690368851
178,17.0,10.0,15.0,0.0,47.80391321088204,289.6773672442401,28.4,26.8,542.2750340122049,247.85661344947096,0.9856920998974649,0.9368736112070962
179,12.0,5.0,22.0,0.0,-53.724774587647545,261.4852322969461,15.8,30.5,388.13828529556963,165.72214933745911,0.943596763079585,0.9107497410648876
180,17.0,5.0,6.0,81.0,-15.72576868947587,76.44111497333262,16.4,70.5,545.6250241177811,178.2013184874461,0.8843033603297002,0.9903631589548068
