,Flux
120,69.70394475215754
121,139.87091428532366
122,242.89096989672694
123,360.087221172323
124,463.1669005113235
125,529.6831107679815
126,553.54422606701
127,548.3244032291364
128,534.8865323967501
129,524.8619512632558
130,520.1243113663887
131,521.3682363724878
132,529.4919812043008
133,537.4833029254263
134,527.4327208914349
135,482.3949878567753
136,398.1683242715868
137,287.2412932365136
138,177.3930817285054
139,95.13723201742788
140,80.52992299199997
141,165.2582672711526
142,283.6886449803444
143,407.2743257101992
144,500.67950918189104
145,544.801433869518
146,547.6986283342449
147,534.632252410691
148,526.1640060485843
149,525.9949832295107
150,528.1673586678609
151,529.949836574689
152,534.7598522291099
153,542.7178922500779
154,539.3084532600292
155,501.8911631559302
156,418.7140090760033
157,300.9366823829924
158,180.98754316261483
159,91.19192941413358
160,87.82758850544138
161,188.06743086811284
162,326.342826415801
163,458.9080093629371
164,540.1124116624768
165,558.9081254992952
166,540.9436405227707
167,519.9067072247303
168,513.3652382657672
169,518.3779735103077
170,522.0918857941591
171,519.3817216280247
172,519.9928355807714
173,534.8363886420249
174,554.2436836056652
175,544.6553113560673
176,475.1068424407195
177,348.9707815100718
178,207.4939268325446
179,98.51240558328324
180,87.36529949114407
181,192.9847197674326
182,341.39359721941065
183,482.73602389510216
184,564.3075364604614
185,575.2298950365441
186,548.6500071606326
187,528.0387358668562
188,534.0137354301372
189,551.8386405483733
190,554.0349802027633
191,538.1774914262445
192,530.4983847904732
193,549.2475313363977
194,576.5250069118075
195,568.5150239711159
196,491.0363303686846
197,352.84444306424973
198,203.32085680788856
199,92.88170850068371
200,86.53944378797958
201,193.16638437315294
202,346.60372780859024
203,503.7721837816748
204,609.4624823144322
205,633.3670802429924
206,597.5624613167454
207,563.3356424858079
208,571.9557639433606
209,599.13210989043
210,597.5162754268266
211,568.9280699244591
212,562.4706185501436
213,600.7059289957349
214,639.4314543082485
215,615.8729655230321
216,510.08433564947256
217,354.07627725420764
218,200.29873155964282
219,90.54135432919823
220,88.11532448534325
221,196.906247928239
222,354.6939244497714
223,521.7952125390241
224,642.0774384206321
225,673.5834446336321
226,631.1880704737055
227,586.6859229469808
228,595.4627764302412
229,630.5756126005226
230,631.8380478856701
231,597.1350629187815
232,584.7147238097729
233,624.4668378919102
234,666.3558206456449
235,639.7718125622564
236,526.2227793655308
237,363.189709362287
238,204.60847051570184
239,92.12599377195784
240,94.01749598096012
241,209.97017197777572
242,377.2159673117001
243,550.8258027925848
244,671.5740526496987
245,700.301434780776
246,656.4755965085525
247,612.9031215097308
248,623.9725534317353
249,662.0586242065289
250,665.3256372447868
251,630.336115589707
252,617.8416770118928
253,660.6856524177955
254,705.9366881178389
255,678.4814138898751
256,558.918309416419
257,386.39506507070695
258,217.61953459847985
259,97.91492921295357
260,102.5787478751607
261,227.62843032954987
262,407.2966208932407
263,586.8287288030929
264,701.5854725551967
265,723.3448351023783
266,682.1492060437637
267,644.8276142885104
268,655.6487634374369
269,688.628225585733
270,690.2279549895462
271,658.7386073026602
272,646.5851962233144
273,682.4126961204855
274,723.4596175578063
275,701.8466506187127
276,588.973314778224
277,413.0644661641674
278,234.242215270694
279,106.31843697664624
280,114.89489728099964
281,249.56470922411773
282,443.08916353731985
283,638.2842191382911
284,765.5669608377867
285,792.0912315387864
286,747.9795202607713
287,704.4481856878998
288,710.3129934956543
289,741.727093494138
290,744.1936193168007
291,713.9224384202736
292,702.8538898481122
293,739.9950943307608
294,782.4451317093256
295,760.4602368215262
296,641.4110552151233
297,452.290970499197
298,258.2937629395779
299,119.05730314224556
300,126.58309290638759
301,270.1541095983819
302,475.80862742098253
303,679.9110759823873
304,808.2229107721312
305,832.8498906831145
306,790.4818552388631
307,750.7941712118788
308,758.8639509594211
309,791.3248629313704
310,794.6634794984657
311,764.5014318921076
312,752.7023249634884
313,789.6463961537173
314,833.7920523249389
315,813.7818889045503
316,691.5581973543933
317,491.0889319959352
318,282.2249816783715
319,131.71534772435407
320,136.19223179543843
321,286.98878988762567
322,501.52261225563285
323,709.2759588187552
324,833.1821052869484
325,852.8543708402319
326,812.9599160916239
327,779.9929543594693
328,789.9055315136967
329,817.0985471833072
330,815.2546137431249
331,785.1413815285933
332,773.0488024757428
333,803.8576277297561
334,844.1508278499082
335,830.1826823491501
336,715.5951938904318
337,513.7205699994379
338,297.03405296919937
339,140.11104035531642
340,142.56511061097868
341,296.7397496141874
342,514.3167125588138
343,721.0467479532226
344,839.7008782134508
345,855.8112879434143
346,816.9029597968305
347,784.3086178595449
348,792.2315586215445
349,822.0431127657869
350,828.275657350781
351,802.8339566829833
352,786.6657463612224
353,809.5435470694342
354,845.397375900594
355,833.4701396945262
356,723.9501207823964
357,524.343153439052
358,305.86108303953733
359,146.11249062026698
360,143.01823184639954
361,296.6163196071045
362,512.7170887207311
363,715.8945039864343
364,829.4221670128159
365,842.2293849096477
366,804.5673919099879
367,775.5704932432222
368,784.1535502892308
369,809.5138031269151
370,811.239330165829
371,787.2509918724929
372,777.8175637146263
373,807.1800509160307
374,845.9093066999037
375,833.5149669713996
376,721.9648680968988
377,521.1782245418457
378,303.6434914668239
379,145.90158644015267
380,137.06748098988393
381,283.31996368133713
382,488.54193450292735
383,676.7939426033882
384,773.8126393811098
385,779.6656648887912
386,750.0230531929352
387,730.7289215525194
388,735.9200573754864
389,751.8623393095895
390,753.7955397503875
391,739.1347616888519
392,732.5152543281139
393,751.6494376593083
394,781.9592294558665
395,776.7975989678307
396,682.7864124792263
397,497.94297070499925
398,291.84820023225706
399,141.5734896969841
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0
512,0.0
513,0.0
514,0.0
515,0.0
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,0.0
632,0.0
633,0.0
634,0.0
635,0.0
636,0.0
637,0.0
638,0.0
639,0.0
640,0.0
641,0.0
642,0.0
643,0.0
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,0.0
655,0.0
656,0.0
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,0.0
663,0.0
664,0.0
665,0.0
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,0.0
680,0.0
681,0.0
682,0.0
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0
777,0.0
778,0.0
779,0.0
780,0.0
781,0.0
782,0.0
783,0.0
784,0.0
785,0.0
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,0.0
826,0.0
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,0.0
846,0.0
847,0.0
848,0.0
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,0.0
856,0.0
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0
901,0.0
902,0.0
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0
921,0.0
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,0.0
944,0.0
945,0.0
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,0.0
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,15.64168697874748
1201,31.589611088586626
1202,54.01889072574067
1203,74.73305287985771
1204,85.57523494261508
1205,86.36320385622703
1206,83.04172071818347
1207,80.677712966614
1208,81.07507931130375
1209,82.94072219394512
1210,83.40879257639058
1211,81.82777370716019
1212,80.8868429310868
1213,82.82361542517637
1214,86.01994797472919
1215,85.32724039879658
1216,75.13083234934112
1217,55.259012886475716
1218,33.062946838026306
1219,16.76969375627917
1220,16.28053605484766
1221,32.898344531950805
1222,56.240095870143755
1223,77.62416457496354
1224,88.60018507160764
1225,89.19939537933479
1226,85.74288810538049
1227,83.53571306301002
1228,84.36663085570187
1229,86.5278540267282
1230,86.77100459311791
1231,84.67447690359987
1232,83.45504105496066
1233,85.44462626536547
1234,88.71727002373855
1235,87.86519354392115
1236,77.21606404564947
1237,56.71179145917817
1238,33.90111482697106
1239,17.176607737144625
1240,16.373199754236065
1241,33.204206877690375
1242,56.8526776825864
1243,78.24503650847964
1244,88.76702382280399
1245,88.98415801657909
1246,85.67122963829786
1247,83.76047349283007
1248,84.36792821826874
1249,85.79535291530055
1250,85.60659128738203
1251,83.96174558907151
1252,83.66816303003031
1253,86.29701617032116
1254,89.74902847345443
1255,88.8107747654924
1256,77.93224413215074
1257,57.135045566282606
1258,34.064010076537755
1259,17.180456611054364
1260,16.085629881908652
1261,32.59818017783628
1262,55.78226697692027
1263,77.12206739039168
1264,88.24792686247122
1265,89.05795180617291
1266,85.79008366415025
1267,83.85816452019827
1268,84.95480447899399
1269,87.0075608255516
1270,86.83100248069151
1271,84.52546287877286
1272,83.51251767502171
1273,85.8615468514009
1274,89.48304789561709
1275,88.85194297495119
1276,78.06028732580819
1277,57.069517332212136
1278,33.768902079517844
1279,16.816504442054892
1280,15.715932520623536
1281,32.074559840409115
1282,55.091764607601455
1283,76.72238909953154
1284,88.70059612016891
1285,89.9672656924207
1286,86.00376077840946
1287,82.89195652519483
1288,83.44134535264928
1289,85.7410551687821
1290,85.97331127448112
1291,83.77390734918463
1292,82.79914641209336
1293,85.4223583003397
1294,89.09640053165113
1295,87.9195066420537
1296,76.54696179064973
1297,55.56619765309862
1298,32.69495374378482
1299,16.134956303459575
1300,14.867840034372563
1301,30.765492093520926
1302,53.17302578275587
1303,74.07171196637917
1304,85.32380383157576
1305,86.20178097668293
1306,82.33626344511643
1307,79.50745102717588
1308,80.15335512207702
1309,82.3234730240178
1310,82.42937342711899
1311,80.32367905351259
1312,79.61599620144091
1313,82.45676405012881
1314,86.17255913147201
1315,84.94872519206997
1316,73.79032961219492
1317,53.47594021447463
1318,31.39475062952765
1319,15.350017861268768
1320,13.601141233949615
1321,28.55772831195857
1322,49.703357881658924
1323,69.3601097188049
1324,79.81737842608406
1325,80.62561662888844
1326,77.25356552360566
1327,75.0152045145978
1328,75.99751705846829
1329,78.24104170738191
1330,78.27302290794637
1331,75.95887588262856
1332,74.81598173835934
1333,77.03798567334712
1334,80.36739482132259
1335,79.43362504253119
1336,69.25902782687547
1337,50.25996736839262
1338,29.408683756569317
1339,14.207026986071224
1340,12.372022159509545
1341,26.26530811351053
1342,46.030357405266756
1343,65.11779105357296
1344,76.35598747065707
1345,78.03355899011711
1346,74.33662038549483
1347,71.07401886411034
1348,71.5255371862948
1349,73.98456121894725
1350,74.39875650714178
1351,72.25488075369579
1352,71.4274379254678
1353,74.38852691086181
1354,78.15677457104258
1355,76.79420086996723
1356,66.09181441930279
1357,47.40685693080782
1358,27.472532951219453
1359,13.056939663749938
1360,11.083094733091166
1361,23.910988519588575
1362,42.19294336469047
1363,59.814482263372504
1364,70.05725548081087
1365,71.44848201771175
1366,68.1499977366089
1367,65.7541409086856
1368,66.98605091053885
1369,69.53160558947643
1370,69.41671867828357
1371,66.76461682396811
1372,65.75563424942995
1373,68.58882635044264
1374,72.05705903794428
1375,70.45269665234021
1376,60.21217132157449
1377,42.96996220169507
1378,24.83295249410128
1379,11.711969413854337
1380,9.746158068095673
1381,21.305846107463427
1382,37.8650233838441
1383,54.0626455043085
1384,63.76207176066853
1385,65.29825857268514
1386,62.171993281767435
1387,59.454433543906966
1388,59.951848429917895
1389,62.14106428260082
1390,62.53135571316623
1391,60.64505964586874
1392,59.76760493318146
1393,62.1165158108922
1394,65.2582752447712
1395,64.05037268782193
1396,54.94297776391996
1397,39.237697034224226
1398,22.59365230969455
1399,10.526626228796172
1400,8.867443593875924
1401,19.664840751860755
1402,35.188327476037934
1403,50.62392225632413
1404,60.212250878988705
1405,61.91555177324987
1406,58.71379309600482
1407,55.705887615610884
1408,55.971614394806906
1409,58.14071361158188
1410,58.714395988008775
1411,56.98394902676657
1412,55.973197484196064
1413,57.96985290132619
1414,60.85963496766193
1415,59.767903575371314
1416,51.28310959322044
1417,36.605365556395675
1418,21.025434635936385
1419,9.69866359022993
1420,8.203455267166849
1421,18.39869473959407
1422,33.025689154165896
1423,47.26768871677732
1424,55.692296511868136
1425,56.994476913443386
1426,54.36211029648668
1427,52.07536450278353
1428,52.41928052214254
1429,54.301847496331426
1430,54.89551656819764
1431,53.43104007199974
1432,52.23885801601352
1433,53.44714535418642
1434,55.78592746321515
1435,55.132839542387764
1436,47.88376391018362
1437,34.55170420419745
1438,19.98658519674558
1439,9.237939823917298
1440,8.23029867607061
1441,18.396550987078296
1442,32.6702282165267
1443,46.0348050698963
1444,53.3748815456807
1445,54.133099230229085
1446,51.871552119275464
1447,50.32674961671168
1448,50.889983323870155
1449,52.3628021771611
1450,52.6177971575064
1451,51.307016456434184
1452,50.40058811152825
1453,51.629208037443064
1454,53.9797870982914
1455,53.68992903116406
1456,47.002651204581966
1457,34.09816498591634
1458,19.76459818909005
1459,9.143052553344662
1460,8.252208106773733
1461,18.192688215550668
1462,32.18830394811559
1463,45.56092263467534
1464,53.37079386323272
1465,54.72458612589193
1466,52.614127519593076
1467,50.464743902703255
1468,50.01648400176315
1469,50.965952632085006
1470,51.67047411370183
1471,51.227928814996865
1472,50.71845129885818
1473,51.71286355422736
1474,53.64712335924939
1475,53.157682955473746
1476,46.61207046757302
1477,34.014887167129736
1478,19.892118647553545
1479,9.328691095365166
1480,9.105336190784893
1481,19.705761675739808
1482,34.56203403350011
1483,48.79051615251649
1484,57.18373368960871
1485,58.71510243429253
1486,56.522732807029584
1487,54.234006436675976
1488,53.63938574341428
1489,54.44193065582361
1490,55.06027185388551
1491,54.638208857550936
1492,54.23570114027222
1493,55.41108207874113
1494,57.56940287137603
1495,57.16122152666927
1496,50.27920163171592
1497,36.87028157585061
1498,21.756159331560678
1499,10.403287719561593
1500,10.261194960040426
1501,21.908033167923136
1502,38.158646026975475
1503,53.45449344116202
1504,62.102149551868074
1505,63.42053618944543
1506,61.150819699868784
1507,59.06038255473335
1508,58.78694364634346
1509,59.879161921996385
1510,60.55613407549583
1511,59.87167985792296
1512,59.064918263244905
1513,59.92137360702307
1514,61.93231254921178
1515,61.427733518909285
1516,54.17159504453699
1517,39.956195813968655
1518,23.878493473589593
1519,11.74570423638366
1520,11.31267172230946
1521,23.853058251043592
1522,41.43620571949045
1523,57.87035648384969
1524,66.8978724596944
1525,68.10839707095678
1526,65.79963945288779
1527,63.73493423551635
1528,63.233718946129606
1529,63.86184624999649
1530,64.23671533766226
1531,63.673318430914875
1532,63.219479723347966
1533,64.36306455988287
1534,66.63248726994851
1535,66.35574343130156
1536,58.82027605915925
1537,43.536751030271425
1538,26.11604981658764
1539,13.030061206808641
1540,12.630873919281619
1541,26.23412790241367
1542,45.231187763096145
1543,62.7270896323042
1544,71.95340202526967
1545,72.85478740658465
1546,70.35990442388137
1547,68.35306495626808
1548,68.01738899865707
1549,68.85496023546682
1550,69.36770000691396
1551,68.76140608278786
1552,68.13713074790128
1553,69.13423734375674
1554,71.4106004488993
1555,71.20500165864497
1556,63.31856716748071
1557,46.96418940069293
1558,28.22139047497923
1559,14.209248900978697
1560,13.917307449754777
1561,28.67617415607809
1562,49.20310688088309
1563,67.69762182357748
1564,76.81170042713494
1565,77.05353167749696
1566,74.33033645166907
1567,72.88340655955201
1568,73.52141762420287
1569,74.92797813952852
1570,75.08593367812597
1571,73.68984741503657
1572,72.77040586640376
1573,74.15614135889705
1574,76.9991883958549
1575,76.96909707265594
1576,68.37611307896891
1577,50.47690500462021
1578,30.121789077605115
1579,15.134459119419596
1580,14.521390863558599
1581,29.469146541422663
1582,50.44197779750474
1583,69.51836011258551
1584,79.09180219876725
1585,79.65616520571562
1586,77.09159921158853
1587,75.35627723601412
1588,75.42857843281111
1589,76.7590232614894
1590,77.53465232923436
1591,76.69624954067844
1592,75.5793174413515
1593,76.27310242863564
1594,78.77089206595282
1595,79.09850573965632
1596,70.89816911556322
1597,52.68111329338252
1598,31.527442310142288
1599,15.915640939640586
1600,183.2261415074761
1601,374.1406304974184
1602,644.4785475655414
1603,893.8085702505792
1604,1022.9193122937296
1605,1031.6361108190747
1606,993.7621172353186
1607,969.2308139236184
1608,976.885640795948
1609,998.8646915391037
1610,1001.1004376438533
1611,978.8171483113198
1612,965.9266008177499
1613,988.0329699757326
1614,1026.4278466523142
1615,1021.2698041123233
1616,902.4339515155364
1617,663.6824261921428
1618,393.96018797662674
1619,196.16649663913628
1620,188.29342330224452
1621,383.29920853529717
1622,658.4370101822773
1623,911.7307808241761
1624,1042.9162862038334
1625,1052.009303731656
1626,1012.992521097834
1627,985.7084522811728
1628,991.5510992727966
1629,1016.8067789029416
1630,1025.2476310510106
1631,1005.2121533536804
1632,989.0075748518793
1633,1007.327838093778
1634,1044.7757847498551
1635,1040.2575339628481
1636,921.0560486760643
1637,679.279427560438
1638,404.61535028966006
1639,202.10765137289647
1640,183.5939265566589
1641,376.6053786915124
1642,649.5720501247032
1643,898.0417018264445
1644,1021.80265687341
1645,1026.456120782098
1646,989.2666557867136
1647,965.01166486567
1648,967.6036097342377
1649,984.0844064705074
1650,987.8570436716617
1651,972.4561081665632
1652,963.2634390195868
1653,983.0219452276544
1654,1019.2827272701227
