,Day,Month,Hour,DNI (w/m^2),Elavation angle,Azimuthal angle,DB temp,RH,Solar field design power,Tower height,Max allowable flux,H:D ratio,n_panel
69,8.0,3.0,10.0,958.0,44.120077138155324,67.51429382909596,32.6,14.2,408.01639052737886,140.90169141516384,0.9274695294782621,0.9945507242595598,10.0
70,8.0,3.0,10.0,958.0,44.120077138155324,67.51429382909596,32.6,14.2,408.01639052737886,140.90169141516384,0.9274695294782621,0.9945507242595598,11.0
71,8.0,3.0,10.0,958.0,44.120077138155324,67.51429382909596,32.6,14.2,408.01639052737886,140.90169141516384,0.9274695294782621,0.9945507242595598,12.0
72,8.0,3.0,10.0,958.0,44.120077138155324,67.51429382909596,32.6,14.2,408.01639052737886,140.90169141516384,0.9274695294782621,0.9945507242595598,13.0
73,8.0,3.0,10.0,958.0,44.120077138155324,67.51429382909596,32.6,14.2,408.01639052737886,140.90169141516384,0.9274695294782621,0.9945507242595598,14.0
74,8.0,3.0,10.0,958.0,44.120077138155324,67.51429382909596,32.6,14.2,408.01639052737886,140.90169141516384,0.9274695294782621,0.9945507242595598,15.0
75,8.0,3.0,10.0,958.0,44.120077138155324,67.51429382909596,32.6,14.2,408.01639052737886,140.90169141516384,0.9274695294782621,0.9945507242595598,16.0
76,8.0,3.0,10.0,958.0,44.120077138155324,67.51429382909596,32.6,14.2,408.01639052737886,140.90169141516384,0.9274695294782621,0.9945507242595598,17.0
77,8.0,3.0,10.0,958.0,44.120077138155324,67.51429382909596,32.6,14.2,408.01639052737886,140.90169141516384,0.9274695294782621,0.9945507242595598,18.0
78,8.0,3.0,10.0,958.0,44.120077138155324,67.51429382909596,32.6,14.2,408.01639052737886,140.90169141516384,0.9274695294782621,0.9945507242595598,19.0
79,8.0,3.0,10.0,958.0,44.120077138155324,67.51429382909596,32.6,14.2,408.01639052737886,140.90169141516384,0.9274695294782621,0.9945507242595598,20.0
80,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,1.0
81,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,2.0
82,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,3.0
83,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,4.0
84,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,5.0
85,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,6.0
86,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,7.0
87,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,8.0
88,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,9.0
89,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,10.0
90,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,11.0
91,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,12.0
92,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,13.0
93,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,14.0
94,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,15.0
95,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,16.0
96,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,17.0
97,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,18.0
98,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,19.0
99,3.0,11.0,20.0,0.0,-13.87482331631665,244.36094030667718,25.8,16.4,317.4460410572385,208.59751733668182,0.9442969380847984,0.9200850261027976,20.0
100,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,1.0
101,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,2.0
102,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,3.0
103,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,4.0
104,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,5.0
105,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,6.0
106,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,7.0
107,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,8.0
108,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,9.0
109,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,10.0
110,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,11.0
111,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,12.0
112,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,13.0
113,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,14.0
114,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,15.0
115,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,16.0
116,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,17.0
117,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,18.0
118,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,19.0
119,11.0,10.0,14.0,354.0,58.189264975872995,308.68462511975656,32.1,7.9,304.46033905851004,154.04562669662732,0.9554411261754564,0.9600755859833808,20.0
120,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,1.0
121,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,2.0
122,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,3.0
123,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,4.0
124,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,5.0
125,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,6.0
126,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,7.0
127,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,8.0
128,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,9.0
129,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,10.0
130,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,11.0
131,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,12.0
132,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,13.0
133,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,14.0
134,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,15.0
135,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,16.0
136,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,17.0
137,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,18.0
138,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,19.0
139,27.0,1.0,7.0,820.0,11.329620900644526,105.23920808040451,25.3,15.1,312.89911774713835,156.67070870673206,0.9139717783779712,0.9060152296655292,20.0
140,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,1.0
141,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,2.0
142,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,3.0
143,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,4.0
144,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,5.0
145,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,6.0
146,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,7.0
147,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,8.0
148,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,9.0
149,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,10.0
150,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,11.0
151,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,12.0
152,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,13.0
153,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,14.0
154,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,15.0
155,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,16.0
156,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,17.0
157,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,18.0
158,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,19.0
159,16.0,5.0,19.0,0.0,-14.868035154447824,283.7133964864432,19.8,57.0,409.1768318640656,185.52453520149845,0.9629206821597928,0.9838487987959904,20.0
160,28.0,5.0,21.0,0.0,-41.64337933270922,274.0713678589267,7.9,47.8,659.9367304007269,222.53151325831595,0.9450950820009733,0.944794135203298,1.0
161,28.0,5.0,21.0,0.0,-41.64337933270922,274.0713678589267,7.9,47.8,659.9367304007269,222.53151325831595,0.9450950820009733,0.944794135203298,2.0
162,28.0,5.0,21.0,0.0,-41.64337933270922,274.0713678589267,7.9,47.8,659.9367304007269,222.53151325831595,0.9450950820009733,0.944794135203298,3.0
163,28.0,5.0,21.0,0.0,-41.64337933270922,274.0713678589267,7.9,47.8,659.9367304007269,222.53151325831595,0.9450950820009733,0.944794135203298,4.0
164,28.0,5.0,21.0,0.0,-41.64337933270922,274.0713678589267,7.9,47.8,659.9367304007269,222.53151325831595,0.9450950820009733,0.944794135203298,5.0
165,28.0,5.0,21.0,0.0,-41.64337933270922,274.0713678589267,7.9,47.8,659.9367304007269,222.53151325831595,0.9450950820009733,0.944794135203298,6.0
166,28.0,5.0,21.0,0.0,-41.64337933270922,274.0713678589267,7.9,47.8,659.9367304007269,222.53151325831595,0.9450950820009733,0.944794135203298,7.0
167,28.0,5.0,21.0,0.0,-41.64337933270922,274.0713678589267,7.9,47.8,659.9367304007269,222.53151325831595,0.9450950820009733,0.944794135203298,8.0
168,28.0,5.0,21.0,0.0,-41.64337933270922,274.0713678589267,7.9,47.8,659.9367304007269,222.53151325831595,0.9450950820009733,0.944794135203298,9.0
169,28.0,5.0,21.0,0.0,-41.64337933270922,274.0713678589267,7.9,47.8,659.9367304007269,222.53151325831595,0.9450950820009733,0.944794135203298,10.0
170,28.0,5.0,21.0,0.0,-41.64337933270922,274.0713678589267,7.9,47.8,659.9367304007269,222.53151325831595,0.9450950820009733,0.944794135203298,11.0
171,28.0,5.0,21.0,0.0,-41.64337933270922,274.0713678589267,7.9,47.8,659.9367304007269,222.53151325831595,0.9450950820009733,0.944794135203298,12.0
