,Day,Month,Hour,DNI (w/m^2),Elavation angle,Azimuthal angle,DB temp,RH,Solar field design power,Tower height,Max allowable flux,H:D ratio
28,20.0,11.0,12.0,969.0,79.72458739869403,30.029429030322216,29.5,21.3,432.35815651439634,248.8558326747846,0.8974461921507205,0.9231077874286614
29,19.0,11.0,8.0,941.0,30.198493410184277,96.78501805341504,24.0,39.0,412.12214534121,168.06367231636753,0.9281576086651602,0.9363746154648365
30,3.0,1.0,20.0,0.0,-5.302664918760897,240.34140638122594,29.2,11.7,327.28688787901336,249.98481847540114,0.9278697464837078,0.9422700347475491
31,4.0,11.0,6.0,0.0,3.0007567533009905,105.5440694056149,23.1,27.2,476.05854719147146,245.05433489631318,0.9953472005080508,0.9212708531965218
32,13.0,5.0,17.0,0.0,10.190293447560336,297.2451794532283,22.9,19.0,365.72724469288005,212.40647302519676,0.9324744944017879,0.9863027999869901
33,20.0,1.0,6.0,9.0,0.041290530349627375,113.2266654126828,27.1,42.6,570.5988930715419,256.22006190398827,0.9596359267116762,0.987822750469029
34,23.0,6.0,5.0,0.0,-31.47764621934533,78.53664539383638,8.4,69.4,552.815843921539,255.4862646975858,0.9795399572323629,0.9730843523987766
35,12.0,6.0,3.0,0.0,-57.057247194759185,90.93883078676943,7.7,45.2,597.676986420027,254.96087587198065,0.959359083418607,0.9616004835432556
36,5.0,5.0,19.0,0.0,-13.511554583456387,281.0726950621345,14.3,46.2,653.722536697913,142.63822907616625,0.9731321985460246,0.999093039553773
37,22.0,2.0,4.0,0.0,-29.710312574270702,123.2422281593855,20.9,53.4,575.6967905530364,200.25193770659396,0.8957512578730147,0.9707016227576422
38,28.0,8.0,14.0,569.0,46.561927746799526,329.50990379566116,28.7,16.7,462.100786453278,145.92108013580756,0.9485690033176889,0.8882028384317379
39,22.0,4.0,18.0,0.0,1.6937977544017144,284.5213119702929,17.9,25.1,400.0941157706327,142.54419483312105,0.9517546631996116,0.9764197308956362
40,19.0,10.0,15.0,871.0,48.12707322808449,288.6856580509102,29.4,21.4,682.0256268832754,207.94734810714408,0.9157201692288953,0.9684532678771194
41,7.0,8.0,8.0,895.0,8.397539356189625,65.7745628861041,9.5,36.7,519.8477430034376,211.98953855108667,0.9975803357198731,0.9921900812014852
42,6.0,6.0,2.0,0.0,-69.73204234677286,102.06353670148884,9.2,38.3,438.6224103524487,235.49020355444407,0.9126841148277757,0.9828271670141815
43,31.0,1.0,6.0,38.0,-1.8624234786942395,111.23470607834457,26.6,28.6,482.02384144497984,170.39394303303033,0.9330647112146193,0.9729338221596225
44,27.0,7.0,4.0,0.0,-44.18714036669468,89.97403553565347,9.3,28.6,699.4217559242518,224.28718298921564,0.9330135565107943,0.9814300240409107
45,24.0,8.0,10.0,952.0,34.746598074703236,49.407305135845796,10.8,46.9,664.730552252912,157.22012420457088,0.8831033568471939,0.9342439134605957
46,20.0,9.0,16.0,358.0,31.281421739759793,291.3493212858521,34.2,10.1,543.0484860418466,191.3938659811074,0.9950931211557144,0.9707550708849014
47,14.0,2.0,6.0,399.0,-4.309799942807231,107.66182705308772,24.4,19.4,513.0934132350908,202.84596532801044,0.9797057939490211,0.9696370933444725
48,16.0,2.0,14.0,874.0,67.23477885931885,310.58265769483467,30.4,17.7,301.0321348476269,154.50549201697254,0.9152683944419294,0.9452748327868441
49,20.0,12.0,12.0,1059.0,80.97526971620626,57.63143579768271,35.3,14.6,607.5708239703672,247.45096210824178,0.9719129913102525,0.941783641268673
50,3.0,3.0,23.0,0.0,-45.8606055376502,220.36291547498703,27.6,28.7,431.76037874244633,180.9709472306805,0.9895685593035273,0.9093545654251265
51,1.0,10.0,5.0,64.0,-17.16005070366019,103.03855826422075,11.6,18.2,336.7743737473521,238.06397801392876,0.9699881468798098,0.884793745930838
52,9.0,3.0,2.0,0.0,-52.33283427607324,149.20543483420104,23.6,25.8,414.0361312814947,170.9359404158806,0.9907053853523373,0.92684158060238
53,19.0,8.0,8.0,679.0,10.776524358578058,68.56585530734166,9.8,59.2,615.7746779288748,199.68018669522638,0.9729143736612598,0.8926838149639112
54,24.0,10.0,23.0,0.0,-45.68956175529138,208.59124331666695,14.3,40.0,668.9977966311346,238.2440885942938,0.9282544252423797,0.9217204781457139
55,3.0,10.0,10.0,975.0,47.60785854827517,60.71023340583375,28.1,11.1,416.23676100306585,182.9756909670689,0.890864468415656,0.915601018129583
56,7.0,5.0,1.0,0.0,-76.45344632360846,150.12699559965728,12.2,67.8,584.9995545916297,160.32192176342735,0.9154031348469089,0.9782093732097793
57,21.0,1.0,23.0,0.0,-35.05046980442518,210.91190466356477,25.1,42.9,434.63775481828907,187.54809806376403,0.9887918161264146,0.9813144226207335
58,18.0,12.0,21.0,0.0,-17.210791924580008,230.20364958636424,22.9,35.2,313.61848322530386,234.04380547512034,0.9521286983189113,0.9275344730073429
59,10.0,7.0,4.0,0.0,-44.877097480521115,85.94614859631129,8.5,53.6,463.16964464260343,148.845481009063,0.9039993769602206,0.9803251298300596
60,28.0,2.0,5.0,2.0,-19.182799360861765,111.22718517305425,24.8,46.3,463.7766596995077,178.17445719655157,0.9163710769729232,0.9344237312676179
61,30.0,12.0,9.0,894.0,41.1151625076439,96.98121810859888,30.6,22.4,342.0024625667109,192.9949509741694,0.9035738053078284,0.971153927121271
62,29.0,12.0,14.0,670.0,70.72121777416258,280.96491193338886,33.6,28.3,602.8844845776405,258.2055408785464,0.9413670512797326,0.9808976640921648
63,2.0,2.0,19.0,0.0,5.729447786378941,253.68154558109117,26.4,14.4,330.3039136081274,248.3975965795254,0.9004823724034394,0.960675716213979
64,11.0,5.0,14.0,881.0,39.18189538034231,332.51991989175326,18.0,37.0,616.4375993737428,145.3452504636184,0.9625752684673873,0.908074628979128
65,2.0,2.0,3.0,0.0,-34.53905749731433,141.1310152243835,17.9,24.3,414.55441260688144,262.9837929271419,0.9293991054845145,0.883938304811806
66,14.0,9.0,3.0,0.0,-46.88365506559791,117.99565685629813,8.2,30.1,605.8819605680261,213.31001842236807,0.9627882520426965,0.9599607391223389
67,23.0,3.0,4.0,0.0,-35.38228522567745,111.60591055229541,23.5,36.2,681.912665098077,211.6873393709949,0.9169765601326293,0.9124306833765261
68,3.0,3.0,9.0,958.0,32.26156177111631,79.8965591832652,32.8,25.4,520.6339556469827,165.9355428336777,0.9661857912897481,0.9603660235709981
69,25.0,6.0,4.0,0.0,-44.59143882177548,84.2434824660378,7.0,36.4,348.13689039489077,208.03038048163302,0.896411216380782,0.9627743179679489
70,27.0,5.0,11.0,514.0,35.58520342837715,26.759062218064862,25.0,31.3,502.5482187121173,172.92316259204802,0.9416642708112722,0.9668330364988122
71,18.0,4.0,20.0,0.0,-23.572000958850438,269.4226304286243,18.0,19.8,397.18877944966755,218.1781764078861,0.8831418169229531,0.9867493247877536
72,19.0,5.0,5.0,0.0,-28.87200116080939,82.17838338892581,14.3,58.5,600.2441841653067,160.29317677235548,0.9709875705849782,0.9587763434192655
73,5.0,1.0,6.0,438.0,2.362569983586397,114.64314049936412,24.1,18.1,518.2362210019829,150.94642775707842,0.9931620510909847,0.9002242787964331
74,16.0,9.0,9.0,968.0,30.529378419916476,67.06664027289723,15.1,43.2,589.0246261368952,164.4287485755948,0.9725448149326342,0.9525151905293013
75,21.0,11.0,6.0,822.0,4.6789846338591445,109.91258167390454,17.9,50.5,649.6325061754096,231.19339900079865,0.9820572180603798,0.8811392380350473
76,13.0,12.0,11.0,1040.0,69.06173164722756,80.1974768212828,35.6,11.6,698.8040442225747,155.58149674542997,0.9901685482056062,0.9052271805225337
77,24.0,6.0,18.0,0.0,-3.329664104066538,294.9500261791751,11.5,21.3,582.397018302995,170.66551647488964,0.9980084032536054,0.9060552946073834
78,20.0,7.0,10.0,336.0,27.098178717110926,42.910034857212715,20.8,14.2,405.37139893877634,148.27394765920627,0.9528223162165053,0.9264503561181523
79,15.0,10.0,6.0,300.0,-0.7309304058554886,99.6808526325846,22.2,46.0,562.6211406837219,212.4863787726219,0.9054837510352437,0.9045195867579866
80,9.0,11.0,9.0,343.0,42.71160020636435,86.63388717578577,16.5,41.9,396.0799427868433,209.11834828822987,0.9584955992758208,0.9329345970905959
81,22.0,6.0,14.0,0.0,34.360946593788604,336.85750221868244,14.1,62.9,555.6289060347399,251.8793768540878,0.8852555857079167,0.9650119916656452
82,1.0,8.0,15.0,780.0,32.56854125613136,320.3102301343917,20.3,25.3,598.8444614287639,208.43695853167304,0.9447853743267944,0.8876704159100065
83,29.0,1.0,19.0,0.0,6.100794797019432,252.62698126387744,33.3,10.2,302.95704325514333,166.59850419625423,0.9064712459431059,0.8914079908722986
84,25.0,1.0,15.0,999.0,58.415458679838196,279.7368678404582,31.3,15.8,442.39279291938146,194.24953043838337,0.972223803744042,0.9026269148925369
85,5.0,11.0,16.0,869.0,37.65825140053908,272.1358265039022,28.2,11.7,432.7131933314111,184.39280405609185,0.9925396302479657,0.9696469682394737
86,17.0,9.0,7.0,854.0,5.311244096837271,84.08406350429647,15.1,14.4,664.2534886965268,213.43517601089405,0.9295729959687903,0.9318506698822189
87,29.0,1.0,8.0,993.0,23.916613099025653,98.46751637212878,30.9,13.2,515.7595244948329,188.63403021012337,0.9956834985696675,0.9423690001709382
88,4.0,6.0,23.0,0.0,-68.03477006782228,259.07760968023837,10.7,66.2,556.0467655066707,262.284171164249,0.9899856624210347,0.9083439249188697
89,12.0,7.0,5.0,0.0,-31.770617004133015,80.34510129803556,8.5,38.1,409.80026338904673,158.99043728860357,0.9991247002562216,0.9868552542412065
90,13.0,6.0,14.0,907.0,34.459597274435296,336.23547205066,14.3,43.2,427.79216529133515,171.02414094535925,0.9337194167940871,0.9820015682377524
91,17.0,6.0,17.0,0.0,8.009301082015412,302.1396569971696,14.8,29.1,362.33151334910184,180.00740831709518,0.9433354450625734,0.9444691981291137
92,1.0,1.0,13.0,1092.0,82.78067168710308,317.4984648804218,31.4,5.1,355.26344627522974,184.66692136911223,0.9473121435324705,0.9608587087270843
93,16.0,5.0,10.0,753.0,30.09611773077961,42.2513175287257,22.4,56.9,390.66377557033235,151.84001877366958,0.9641807942916081,0.9088403897784524
94,7.0,9.0,17.0,26.0,17.083065140084727,287.46223575624043,23.9,12.3,601.6069493109376,189.2830709767303,0.9290547065431178,0.9916198305655536
95,24.0,7.0,10.0,960.0,27.6600749869368,43.5141520424599,13.7,26.6,559.3919757676049,229.61985280494528,0.95138254287209,0.9626520458227215
96,19.0,12.0,17.0,780.0,30.455412532253973,258.18986434052516,29.8,18.6,309.5542189340829,233.46350174195425,0.9603417981992579,0.9618346834717004
97,15.0,12.0,22.0,0.0,-26.8097016867503,219.0610643257384,19.5,74.4,539.8684748346396,200.2972458670241,0.9444168996853171,0.923555037057947
98,8.0,2.0,0.0,0.0,-44.63515537508934,163.0295519066751,27.6,24.4,518.9018667640239,240.42273620901693,0.8914240627017441,0.9005002290939644
99,25.0,4.0,9.0,958.0,23.84927740664422,58.8307166472628,19.8,32.2,698.4971069035139,154.288744774785,0.9134133485458591,0.9462794674287478
100,9.0,4.0,14.0,284.0,49.09621934360687,327.75911337198716,24.0,27.6,560.4155606982645,244.11034884208834,0.939998357253216,0.948833168963365
101,28.0,2.0,16.0,284.0,40.73468962977247,284.5500193130695,34.1,25.4,532.7124355822726,212.95513961557361,0.8921939937870234,0.968395210652579
102,13.0,9.0,2.0,0.0,-57.863901669959574,135.07956605992786,13.6,44.9,475.44153635080113,197.41186066264683,0.9261057380815061,0.9577643491978893
103,6.0,10.0,16.0,570.0,33.54437280463965,284.30882177251215,27.7,15.6,658.5163200870041,152.60140482022507,0.9372735479350529,0.9800622396001561
104,7.0,12.0,16.0,842.0,42.0396393918176,264.43715512474535,34.7,6.8,544.3944434912916,216.93840649161686,0.8968476537929257,0.9811992239877052
105,21.0,7.0,5.0,0.0,-31.44614958787372,82.02329889652131,9.3,49.7,647.6255108380592,182.26397406125176,0.9198321166948853,0.9847378671966415
106,7.0,11.0,3.0,0.0,-30.982194987338758,133.75509368719491,12.2,19.9,389.04426233230345,250.55840117434968,0.9824148007839246,0.9271692375392476
107,19.0,2.0,4.0,0.0,-29.03841064167571,124.2097925972499,18.8,15.5,635.227457495308,231.71722974217926,0.9477270509453117,0.8937632825157278
108,4.0,8.0,19.0,0.0,-12.130703489249726,283.4851795659533,18.3,29.0,452.24720443171213,207.27018660045715,0.9302325779307047,0.9046583029045934
109,30.0,4.0,16.0,68.0,24.006709351810045,303.6013211670395,25.8,24.9,517.8463024804076,179.60440407398488,0.9625159418625475,0.9535626855728108
110,2.0,10.0,20.0,0.0,-19.147354695442075,255.2107658706272,10.3,26.7,370.2176885295607,253.83540465488505,0.9681892452475618,0.8966674028957834
111,27.0,12.0,13.0,1022.0,82.62563482342239,312.78322357857434,38.4,8.6,631.094154687491,166.16561411863202,0.9529409146044467,0.9519500861889552
112,27.0,9.0,15.0,493.0,44.34327497458119,299.72582487182376,23.6,34.2,420.78461908137444,220.3776507820715,0.9313935799305786,0.9601645088140944
113,8.0,12.0,1.0,0.0,-38.32240334736704,170.53565872822134,21.9,10.1,312.13261843973606,182.39416697366772,0.9344474196700522,0.9758612085580806
114,30.0,3.0,14.0,261.0,52.80671851636248,325.8980349519335,22.2,42.1,659.0046674471046,243.4689816716739,0.9412634011795127,0.9158858965915273
115,22.0,12.0,14.0,1020.0,70.07725624209348,279.76437715105965,34.9,12.0,306.774414424208,143.1235292186758,0.8964794527033562,0.8953535337995429
116,23.0,1.0,20.0,0.0,-5.683926811054292,244.0030569960315,24.9,29.5,496.93101182999163,169.20349217024997,0.9273713083171927,0.8899565726464558
117,25.0,6.0,16.0,0.0,18.834923992510866,311.52843875375373,19.3,22.4,558.2401448289413,186.22317947149045,0.9034704475126362,0.967126998552376
118,24.0,12.0,9.0,1074.0,41.78221769871226,96.98283991172491,25.5,32.6,690.726966136936,166.85375423355828,0.9131433761374448,0.9978171410616336
119,21.0,7.0,22.0,0.0,-52.57120259348062,267.22636346004947,7.2,67.8,457.5187391155214,249.4642591409347,0.9498502889134557,0.9133026379941336
120,8.0,4.0,10.0,931.0,38.06826444135706,53.26024390759433,27.5,38.6,401.3245912035414,241.38259805763585,0.993827695262286,0.9934274650076312
121,13.0,1.0,12.0,569.0,77.95316053169155,57.70729273640931,31.5,21.0,445.087834930707,166.94112221883512,0.8927701113520583,0.8874707085119617
122,11.0,3.0,8.0,957.0,18.09640400507108,84.65292109010552,25.7,41.0,547.1140257064585,189.98975359819343,0.9502518795749599,0.9405902707881711
123,5.0,10.0,5.0,78.0,-16.089817258648495,104.25276723334287,6.1,54.1,545.1504677908862,186.6358592967668,0.8857699399762825,0.998934305120674
124,30.0,6.0,18.0,0.0,-2.9817135635991434,294.91695462829415,15.2,33.6,435.0178742096631,251.06891953426543,0.8926863496959861,0.9824775268905671
125,21.0,5.0,4.0,0.0,-42.18145575680984,88.08003765685962,13.5,45.6,633.0791091220613,148.5944709954663,0.8867504217033216,0.8886204230638844
126,21.0,5.0,23.0,0.0,-67.43960593561744,253.04297308363283,13.9,43.0,697.9427964642307,150.33375678277693,0.9898532183313286,0.9381561151426353
127,28.0,5.0,12.0,942.0,39.58400161178872,9.860413917522134,16.0,32.0,620.1876148366764,255.59672455056307,0.9984830769082707,0.9101318508514343
128,18.0,7.0,4.0,0.0,-44.70868112659173,87.6028922152154,4.3,52.1,552.703149947164,165.37939367519238,0.9561244390123729,0.8934934560588584
129,26.0,2.0,16.0,874.0,41.18133245213741,283.7458536299297,32.6,22.8,520.3878109786114,261.21572456064564,0.9437351624072925,0.9232624981583403
130,15.0,8.0,4.0,0.0,-41.775401827170526,96.12314781598732,5.5,49.5,656.2720442484501,166.81142408390753,0.9666310682462649,0.8805300080127964
131,5.0,4.0,0.0,0.0,-65.48902146233002,156.214018645784,19.3,37.4,424.9853808813421,161.755099715926,0.9873064939407513,0.9970842234878453
132,27.0,3.0,7.0,0.0,2.9621380321048747,85.79777826004963,24.6,35.8,661.1271558656142,196.00725863493545,0.9168519843525724,0.9360404357416583
133,30.0,5.0,5.0,0.0,-29.855000184090486,80.07823550135213,6.2,37.9,458.1779400343438,170.77063230507193,0.989173418960573,0.9281765301055581
134,5.0,12.0,23.0,0.0,-35.13878107505218,204.6955787687072,19.5,15.7,507.36570272515263,236.27776785712032,0.9823487434781377,0.9429826523251431
135,23.0,4.0,4.0,0.0,-39.48014762137694,97.73089459423967,12.5,28.8,581.5152140553043,187.842796560686,0.9465270640592394,0.990026536345961
136,23.0,9.0,0.0,0.0,-61.05996782009893,165.5145163464995,12.2,49.5,590.7795240899318,190.74551022089622,0.8913947081821894,0.9139040923507783
137,6.0,8.0,6.0,211.0,-16.89926777953076,79.51171872318083,4.3,56.0,359.5708807417867,158.74088020797709,0.9747970120143498,0.9577135124060764
138,18.0,9.0,14.0,784.0,52.3868602542971,321.03450442105253,35.9,14.0,580.9941600618514,222.93339707417022,0.9216324230497414,0.9718740197739197
139,5.0,4.0,13.0,951.0,55.38337022564841,350.65705811250933,27.6,25.8,420.9643493924168,153.07830365161823,0.9389538854464723,0.9841884400503706
140,14.0,7.0,0.0,0.0,-78.56671829704558,123.24904721962642,12.5,66.8,329.76111508770896,257.09044506266514,0.9630911024890898,0.9032584715616476
141,26.0,10.0,10.0,1038.0,53.60446140472498,70.50193376895557,27.6,10.5,332.49269472944155,176.7025283166736,0.8971834994039444,0.9183976401325191
142,9.0,10.0,1.0,0.0,-54.47645686545442,163.86456798007669,8.4,41.2,346.29549061905453,168.49954714913832,0.9120417320520651,0.9542032593444385
143,23.0,7.0,23.0,0.0,-65.44673284326174,256.17875685144503,1.4,63.1,328.5321468113066,237.37231004163007,0.9160403374147563,0.8864258033120611
144,15.0,4.0,11.0,970.0,45.555101542600525,34.90419208400264,28.8,26.9,576.6713122891679,206.2135145290189,0.940342602198029,0.8851628929893693
145,1.0,9.0,21.0,0.0,-35.67219491745445,259.6686416697441,12.3,29.5,440.56818591367653,156.28380226827977,0.9750996304272459,0.9302194957186671
146,11.0,4.0,3.0,0.0,-50.594136761246006,114.2638057124498,11.6,43.3,318.5557485789763,210.28520629623955,0.9843330124350732,0.9801075308467595
147,4.0,12.0,22.0,0.0,-28.332682572950958,218.831637077,18.4,19.8,634.1184337762876,201.73786346184207,0.8892029450956539,0.8882945408660938
148,8.0,10.0,9.0,1018.0,36.83731714644713,74.32225491054623,18.6,28.1,411.4582513297564,234.30720745328784,0.9445651003889387,0.8909543592260094
149,22.0,3.0,6.0,307.0,-9.613501673992829,94.91600649634604,23.8,30.9,329.0670722477524,224.46479878705128,0.9916219160295665,0.9940370599472526
150,30.0,4.0,9.0,755.0,22.9795964754298,57.355397142224646,22.0,36.0,567.2833474177459,161.0783299449413,0.9991711688316592,0.8957719500213351
151,12.0,1.0,17.0,239.0,32.19249125991233,260.9573296787794,34.1,22.9,628.1838842226537,259.1081951659863,0.9998846725798696,0.895615846485557
152,20.0,6.0,6.0,101.0,-18.564641787465007,72.83113548872709,3.5,71.7,559.6365911206993,200.6734700413998,0.9651081744816321,0.9039552237142828
153,20.0,2.0,5.0,34.0,-17.714342897529903,113.9276233826778,24.2,31.5,618.3597002768038,189.80178548489644,0.9802455198548805,0.9855746226907958
154,14.0,3.0,21.0,0.0,-27.543511038419,249.7104538680769,27.6,22.3,680.0672777270012,178.6987029135679,0.9260474088229834,0.9619160396533238
155,22.0,1.0,22.0,0.0,-27.08912510114827,224.61682409940573,26.7,26.1,422.2560365688375,161.87690549374503,0.9914104668948969,0.9016519609032416
156,22.0,4.0,15.0,870.0,36.405954243217785,313.75508840664656,24.2,21.0,539.1842240835838,164.4838276300793,0.9150853966208132,0.8950665696848333
157,23.0,9.0,5.0,64.0,-19.342779476775533,100.5902142339815,7.4,62.1,646.9293377003274,201.60941781165857,0.9313148873564628,0.9810991210716928
158,29.0,9.0,16.0,614.0,32.57221156998789,287.40190635429644,28.7,19.2,375.9038247719875,155.21888486381246,0.9246202482269053,0.933065327769288
159,29.0,12.0,0.0,0.0,-37.477848110673804,169.17085790035836,26.0,22.8,306.88860099653454,248.03619213746214,0.8992195432617716,0.8999257073287803
160,18.0,1.0,18.0,0.0,19.315684923105977,256.3382593438484,33.0,28.0,514.1624099211102,219.0293599710788,0.9559275075282793,0.8907982873518872
161,12.0,4.0,5.0,0.0,-25.177774179281343,94.13449869670052,14.1,34.0,345.62252586799724,242.35180237927116,0.9200238417932962,0.8806193902148928
162,8.0,11.0,14.0,882.0,63.88436623712391,292.4185331253822,30.5,15.0,446.27956435230624,209.68200422665376,0.888356793618831,0.9682455177254342
163,14.0,8.0,10.0,1001.0,31.990078960502473,47.2939293453083,12.4,41.5,673.4925521713699,262.2320537562556,0.9772261422793407,0.9075211777167637
164,7.0,11.0,17.0,93.0,24.76886752673242,264.5458926576366,29.5,9.9,341.8089970045195,215.58869239252147,0.8942171553689301,0.938873222017598
165,1.0,4.0,8.0,0.0,15.356463448593956,76.36086611484508,25.8,36.4,338.45748544780173,156.95287783143777,0.9831284830773421,0.9704921209880318
166,27.0,1.0,23.0,0.0,-36.10658748318771,212.1493164771664,27.8,12.5,679.4811570279677,165.29482417883585,0.8827664802562567,0.9259949434354656
167,15.0,11.0,5.0,363.0,-7.954306257071508,115.81886511264364,11.5,25.6,482.41442281465163,222.1950711884309,0.9610076715341644,0.9107051244202544
168,22.0,10.0,14.0,1008.0,60.61228615607915,302.19099348586406,33.2,4.9,641.8644164873572,252.48832301074611,0.9011071703589475,0.9368979356673844
169,24.0,5.0,19.0,0.0,-15.513066908689495,285.3573323583109,17.4,43.8,517.0787089632613,171.19534542504573,0.8803877728524698,0.9956534838919537
170,23.0,4.0,14.0,930.0,44.27842128310826,329.9815884899382,27.8,14.1,317.1744296296994,230.84170275289165,0.9047471363921377,0.8921515347734624
171,1.0,12.0,2.0,0.0,-34.885576437374695,152.8870275052657,17.5,18.8,437.70962899465775,247.98683501612544,0.9740738699869567,0.9200134053490543
172,2.0,11.0,17.0,61.0,24.066060161718426,266.06957359135106,27.4,36.7,354.7387120599998,153.45509361635504,0.964546276165886,0.898577904675845
173,30.0,3.0,2.0,0.0,-58.63880757669966,139.36471073982622,20.3,58.4,320.1860377019266,147.0795360561841,0.9245112829908796,0.9665148072123908
174,13.0,10.0,17.0,218.0,21.429043180319425,273.185915503437,24.4,5.6,411.98844380056516,211.9482932178155,0.8935166052833706,0.898630451222237
175,7.0,3.0,18.0,0.0,13.042209147294898,270.6822118457012,31.9,14.4,405.87157066757607,143.81141568161738,0.8849645997373237,0.8996729982165977
176,6.0,2.0,11.0,799.0,61.777459306347424,69.34458795046481,34.3,22.8,391.6947968772446,225.96759318567734,0.9166537499560756,0.921402498927799
177,13.0,12.0,5.0,531.0,-7.043303070101672,121.08532492726282,21.9,21.2,407.67665279375086,207.3140427947099,0.9939745060653388,0.942011855868292
178,23.0,5.0,17.0,0.0,8.968646618522257,299.1589222172501,21.3,31.7,616.1983768567551,206.9894511762019,0.9487716057274407,0.9354628329226752
179,14.0,1.0,19.0,0.0,6.762447553971711,249.2312347203748,29.7,9.7,578.1862810563792,202.54216099613691,0.9936253493531931,0.9467391860563846
180,26.0,6.0,2.0,0.0,-70.90853409749192,100.71505209762341,12.4,41.7,666.8209068381284,166.40958871214576,0.9587391808493015,0.9077172739787761
