,Day,Month,Hour,DNI (w/m^2),Elavation angle,Azimuthal angle,DB temp,RH
84,2.0,3.0,19.0,0.0,1.0319221631680477,262.0080825899303,33.4,23.4
85,1.0,12.0,20.0,0.0,-8.778391135628297,239.4292522378882,25.0,18.2
86,2.0,1.0,11.0,1084.0,67.02379918693373,81.84726581724856,30.2,13.0
87,21.0,12.0,23.0,0.0,-33.40906674703008,205.90368990261462,25.6,44.6
88,29.0,12.0,0.0,0.0,-37.477848110673804,169.17085790035836,26.0,22.8
89,14.0,5.0,21.0,0.0,-40.78401234346137,270.3688126784964,14.4,67.1
90,24.0,7.0,1.0,0.0,-80.64000929598362,152.97497234081155,0.3,68.6
91,20.0,7.0,19.0,0.0,-13.597853643429957,286.5778507211355,15.6,17.8
92,14.0,8.0,20.0,0.0,-24.205249593703172,274.1090307568476,11.1,30.1
93,8.0,9.0,17.0,58.0,17.207949061272302,287.08312406458117,17.8,23.2
94,22.0,4.0,14.0,948.0,44.60196572054745,329.83213019108956,24.4,19.8
95,19.0,4.0,15.0,526.0,37.29384040020263,313.0720039428553,13.4,86.7
96,2.0,10.0,10.0,1018.0,47.29801230510921,60.34618385424687,18.9,33.8
97,19.0,5.0,21.0,0.0,-41.19377854569322,271.8137808679054,15.9,42.9
98,13.0,7.0,15.0,188.0,29.427217054549658,322.642080179883,22.9,23.9
99,1.0,10.0,16.0,425.0,32.8521869876935,286.51736366123504,30.3,10.9
100,17.0,2.0,2.0,0.0,-45.85566194014601,154.99264691617438,15.1,58.4
101,18.0,4.0,5.0,0.0,-25.817463040869285,91.81769679474557,8.7,29.4
102,2.0,2.0,1.0,0.0,-44.38276825508993,176.34363016157593,19.4,29.6
103,21.0,2.0,9.0,321.0,33.70642697902673,84.0099368348636,31.7,40.7
104,6.0,11.0,7.0,981.0,16.12826029785974,99.4135974948342,19.0,37.5
105,23.0,1.0,18.0,162.0,19.194538134857567,257.52206444434256,27.7,26.0
106,16.0,10.0,13.0,766.0,68.02453581613483,333.4028788728423,36.0,12.4
107,28.0,7.0,0.0,0.0,-76.66049469380425,131.74977460096613,16.4,24.2
108,21.0,2.0,21.0,0.0,-22.04313611519298,243.20144868763396,24.7,43.6
109,14.0,1.0,2.0,0.0,-36.818546465668376,157.7943852144898,21.0,31.4
110,3.0,5.0,20.0,0.0,-26.27865539469947,273.9698586147417,17.2,36.1
111,29.0,5.0,0.0,0.0,-79.8114899149659,131.57817763026614,6.2,55.1
112,8.0,11.0,16.0,64.0,38.07623185943031,271.1141401548751,28.8,21.8
113,4.0,3.0,22.0,0.0,-36.35451329649109,235.57198784940948,22.4,33.7
114,10.0,6.0,0.0,0.0,-80.43794759848413,123.3800668418722,6.0,45.2
115,25.0,11.0,14.0,408.0,66.63967292591914,284.372529877137,38.3,13.9
116,9.0,4.0,7.0,527.0,1.4383910642306859,80.94237554868108,22.8,45.3
117,27.0,10.0,4.0,0.0,-22.825006193253856,119.64002236234634,19.1,32.8
118,14.0,5.0,11.0,151.0,38.1290494463379,28.042340125369105,18.1,26.8
119,28.0,6.0,14.0,757.0,34.58002950869098,337.13043136601107,20.2,25.0
120,25.0,7.0,12.0,964.0,40.60179313179614,13.040007586271477,21.3,11.5
121,10.0,4.0,1.0,0.0,-68.46804284062839,164.46770865760777,12.1,56.6
122,15.0,8.0,6.0,271.0,-15.480444151046171,81.82141949934638,5.3,54.3
123,14.0,6.0,18.0,0.0,-3.6475806195580276,294.5209518433476,8.2,51.7
124,5.0,9.0,9.0,925.0,27.2582700952416,63.9387109801978,20.5,13.8
125,11.0,1.0,8.0,834.0,26.5450873815333,101.76581044035376,29.8,24.5
126,11.0,11.0,4.0,0.0,-19.936368614541692,123.63825965844,11.0,35.5
127,28.0,4.0,14.0,525.0,42.71842657448573,330.7138205146294,29.0,31.9
128,30.0,6.0,7.0,290.0,-6.527564555121984,67.05766435140048,12.1,47.5
129,1.0,3.0,21.0,0.0,-24.019931095060485,245.61540300568993,29.1,15.9
130,20.0,5.0,8.0,717.0,8.551875460951521,61.89287114946497,19.3,40.7
131,11.0,4.0,8.0,944.0,14.014890249494755,72.62445315402432,17.2,40.0
132,18.0,4.0,2.0,0.0,-63.208879554928785,127.85198398474535,9.6,32.3
133,19.0,8.0,19.0,0.0,-10.650066171054263,279.20840483889344,12.2,35.2
134,7.0,2.0,16.0,239.0,44.35349365669664,275.9335784887025,35.8,20.3
135,31.0,1.0,18.0,42.0,18.735108752476293,259.6526145686545,33.9,23.5
136,7.0,4.0,5.0,0.0,-24.621942690334848,96.12925362197883,19.2,49.2
137,21.0,8.0,12.0,929.0,48.01784635275032,14.285680279515049,21.1,19.8
138,8.0,6.0,15.0,603.0,27.871858412790047,321.7258786070875,17.0,51.2
139,15.0,6.0,20.0,0.0,-28.615803868075787,282.4871813050413,8.1,61.3
140,23.0,3.0,23.0,0.0,-52.917401318045535,225.9952867684804,24.8,39.6
141,11.0,3.0,19.0,0.0,-1.0802122067873228,264.825283929678,29.2,16.2
142,7.0,5.0,18.0,0.0,-1.0646349282643683,288.3200814145593,17.1,39.0
143,28.0,9.0,2.0,0.0,-52.39540633663415,139.23585037404072,10.9,68.5
144,21.0,4.0,17.0,67.0,14.43399002625469,292.0280039004306,19.0,28.4
145,10.0,4.0,8.0,922.0,14.151171824633082,72.9861142734944,13.6,56.1
146,10.0,12.0,15.0,756.0,55.58026778537605,270.6429384050076,37.3,15.6
147,7.0,2.0,14.0,356.0,69.25022552739523,304.75941511758464,36.8,17.8
148,10.0,2.0,4.0,0.0,-26.986254258267394,126.76889213918508,25.6,43.3
149,14.0,6.0,11.0,983.0,33.40686139231876,26.44614705780064,14.0,44.7
150,11.0,6.0,9.0,813.0,16.988389565121366,50.86530669351247,15.3,36.9
151,12.0,11.0,15.0,875.0,51.78129972955808,277.9184321941286,27.4,34.9
152,8.0,11.0,1.0,0.0,-44.16814645277995,166.44958739551947,15.0,30.4
153,24.0,7.0,7.0,685.0,-5.665039487736834,70.21126954504932,3.7,42.4
154,24.0,2.0,5.0,34.0,-18.46053787116368,112.6134980206444,23.5,62.8
155,17.0,5.0,16.0,177.0,20.758472994373378,307.1745670788996,24.9,35.3
156,20.0,10.0,22.0,0.0,-38.74134445191805,226.51000424523102,17.5,13.6
157,8.0,3.0,12.0,969.0,64.18430552402697,27.788154332562858,35.5,11.5
158,8.0,3.0,21.0,0.0,-25.88344818388711,247.79544794371085,29.0,17.3
159,25.0,12.0,14.0,1062.0,70.37087206287987,280.14115937108613,33.3,11.1
160,23.0,9.0,20.0,0.0,-20.288518359793628,258.82172558274874,11.5,35.7
161,18.0,2.0,18.0,132.0,16.496513289632574,265.15459178332867,26.3,9.4
162,22.0,6.0,1.0,0.0,-82.8165781771144,133.10704042426687,6.1,88.6
163,24.0,1.0,12.0,1078.0,75.91707985748172,52.486938356621614,28.4,19.3
164,25.0,11.0,3.0,0.0,-28.036004727501492,137.87778667173063,22.8,21.0
165,1.0,5.0,14.0,302.0,41.83213568125103,331.14247772003404,28.9,16.7
166,24.0,10.0,11.0,1049.0,64.72873950330384,51.542185228669496,29.5,11.2
167,20.0,7.0,10.0,336.0,27.098178717110926,42.910034857212715,20.8,14.2
168,7.0,9.0,20.0,0.0,-22.002695746484747,265.3097780245431,17.3,21.9
169,27.0,12.0,10.0,1032.0,54.60344783165813,90.85244107452142,36.1,12.8
170,10.0,5.0,20.0,0.0,-27.206139514281716,275.9284302401631,12.8,49.5
171,10.0,5.0,11.0,832.0,39.039679565276415,28.644572307520086,18.6,52.4
172,22.0,3.0,19.0,0.0,-3.8532909268075315,268.25715642478946,29.3,21.0
173,19.0,8.0,14.0,839.0,44.090272633333484,332.1490465037436,15.6,30.8
174,20.0,5.0,18.0,0.0,-2.678775653718901,291.11486436351,19.1,35.1
175,11.0,9.0,13.0,792.0,55.92429912833481,347.5934832390711,31.6,5.1
176,30.0,10.0,19.0,0.0,-2.2764555357681218,253.3381787351823,26.7,24.5
177,6.0,6.0,18.0,0.0,-3.630238791295497,293.7672199388239,15.7,29.8
178,16.0,1.0,4.0,0.0,-21.6299926427956,130.9655813870218,27.1,34.3
179,7.0,2.0,9.0,802.0,35.73407886646114,89.18886571447891,30.5,16.3
180,19.0,6.0,21.0,0.0,-41.46626067499318,277.126539211927,8.7,50.9
181,2.0,9.0,12.0,939.0,52.2683415728371,14.40946885906521,28.0,17.0
182,15.0,1.0,13.0,642.0,81.97999020826613,333.1287523585164,36.0,18.0
183,23.0,5.0,19.0,0.0,-15.448021334956465,285.1667375033911,17.9,36.5
184,8.0,4.0,2.0,0.0,-60.961704719628074,134.12830157274635,25.6,43.3
185,3.0,3.0,22.0,0.0,-36.055951079264375,235.26785254196358,29.0,26.3
186,3.0,6.0,6.0,105.0,-17.365069335774777,73.68870554956561,6.6,47.0
187,14.0,4.0,16.0,525.0,28.110732075513724,299.58662330608547,27.6,27.2
188,3.0,2.0,23.0,0.0,-37.605798952692226,213.6672799474625,20.2,43.6
189,10.0,5.0,17.0,0.0,10.648773775985589,296.6080759785061,16.7,43.7
190,6.0,12.0,23.0,0.0,-34.98325087920817,204.7363614640014,20.5,12.4
191,22.0,2.0,13.0,88.0,71.84404244463272,351.68454955012595,31.6,29.0
192,30.0,12.0,3.0,0.0,-27.992833470985204,142.76329388677593,21.3,31.4
193,10.0,5.0,1.0,0.0,-77.15650466748852,148.27314391521028,11.7,85.0
194,11.0,3.0,16.0,828.0,37.97828477116893,288.79214960711136,33.3,14.8
195,20.0,6.0,23.0,0.0,-67.72402385059905,262.49649131289135,7.6,46.2
196,22.0,6.0,13.0,0.0,37.77134683098786,353.3678851983634,13.7,60.5
197,30.0,7.0,23.0,0.0,-64.76084615779322,252.92598681394324,12.7,23.0
198,21.0,7.0,20.0,0.0,-26.32547491007041,280.3372742309598,8.7,59.7
199,17.0,3.0,22.0,0.0,-40.36066167048256,239.6996175728856,18.2,20.7
200,21.0,9.0,10.0,818.0,43.74859006319865,56.672536455492875,33.9,7.1
201,7.0,3.0,13.0,969.0,66.91096423712078,351.9103715209846,34.7,11.0
202,13.0,3.0,13.0,961.0,64.5352758834155,351.71725581992945,34.4,11.7
203,27.0,9.0,16.0,325.0,32.29004284589342,288.2852250864255,22.7,36.7
204,4.0,1.0,6.0,670.0,2.4990850905217457,114.68211321999044,24.2,18.7
205,14.0,8.0,0.0,0.0,-73.29950432806606,143.79013122287452,6.8,53.1
206,2.0,12.0,1.0,0.0,-39.02005754487237,169.6751148781343,18.3,35.4
207,28.0,9.0,14.0,841.0,55.01979884549224,315.973485086501,28.5,24.9
208,18.0,7.0,20.0,0.0,-26.579365629664395,280.8702767697199,9.8,30.6
209,21.0,5.0,15.0,542.0,29.762570717874503,319.3349999795231,24.6,24.9
210,22.0,9.0,11.0,878.0,53.97669700272449,39.65034791164328,29.1,14.0
211,1.0,9.0,7.0,735.0,1.1614358557440738,79.52911423780012,16.0,29.4
212,10.0,10.0,8.0,869.0,24.397786345347555,83.69507993473715,27.5,5.1
213,28.0,12.0,14.0,170.0,70.63846063476387,280.724185912989,40.2,8.6
214,8.0,3.0,16.0,668.0,38.77472374271328,287.66917827626855,35.2,11.9
215,25.0,2.0,15.0,901.0,53.84698755854482,295.32963163951035,32.1,19.8
216,9.0,8.0,12.0,963.0,44.290590246338404,13.885038067947157,21.9,18.1
217,3.0,12.0,6.0,911.0,4.964888270689485,112.33392153830577,16.9,49.6
218,30.0,10.0,20.0,0.0,-14.616763680929935,245.46166431668837,25.2,27.8
219,5.0,6.0,14.0,710.0,34.984410559414634,335.50576356787354,19.6,26.4
220,16.0,11.0,3.0,0.0,-29.281198204240837,135.91003056045602,13.7,22.0
221,4.0,5.0,8.0,900.0,10.769941898941951,65.37575218634063,15.6,56.1
222,8.0,12.0,18.0,60.0,16.366037106825885,252.74889457547377,31.1,12.7
223,13.0,10.0,17.0,218.0,21.429043180319425,273.185915503437,24.4,5.6
224,15.0,3.0,22.0,0.0,-39.735756948007776,239.0420270021619,25.0,38.1
225,8.0,7.0,21.0,0.0,-40.37866796206211,276.4529996185295,8.8,28.6
226,20.0,11.0,4.0,31.0,-18.745862843032498,125.78928089298934,16.1,39.2
227,10.0,4.0,12.0,1019.0,52.78560526004518,15.37270165028394,21.4,28.4
228,13.0,6.0,18.0,0.0,-3.6593419257823427,294.44600073710893,8.8,54.5
229,26.0,2.0,16.0,874.0,41.18133245213741,283.7458536299297,32.6,22.8
230,21.0,5.0,22.0,0.0,-54.49674489128793,264.8090873363145,14.5,41.0
231,13.0,4.0,2.0,0.0,-62.130402406704775,131.03359649985498,18.2,45.4
232,4.0,2.0,2.0,0.0,-41.9022803233151,156.98580910647888,17.4,53.9
233,24.0,5.0,21.0,0.0,-41.48744017709785,273.12833788845353,16.8,48.1
234,17.0,2.0,19.0,0.0,3.6331605609901487,258.0018364302008,21.8,14.1
235,18.0,9.0,14.0,784.0,52.3868602542971,321.03450442105253,35.9,14.0
236,7.0,12.0,22.0,0.0,-27.85563798794972,218.82181281785446,23.9,8.3
237,25.0,11.0,23.0,0.0,-37.00534729191821,204.57867665866578,22.8,28.1
238,12.0,2.0,11.0,889.0,60.67637254803992,66.10416578259903,34.9,23.3
239,14.0,1.0,9.0,1034.0,39.160013898273554,95.43181271898558,26.8,22.6
240,9.0,10.0,16.0,798.0,33.9557852886846,282.99184643010966,27.4,10.1
241,28.0,3.0,6.0,7.0,-10.329890684629362,92.58607768501598,21.6,59.8
242,10.0,2.0,20.0,0.0,-7.810696861077801,248.63393933414704,28.3,40.0
243,7.0,5.0,7.0,735.0,-1.914682043935585,72.15787012024651,11.9,80.8
244,26.0,2.0,3.0,0.0,-40.94271737174623,134.98127310450954,19.5,46.9
245,21.0,6.0,6.0,81.0,-18.614232138231785,72.84122541118326,3.3,82.7
246,18.0,1.0,2.0,0.0,-37.620975994748534,157.83911030948408,26.7,37.7
247,2.0,11.0,9.0,905.0,41.910660562952025,83.93898947029555,32.6,22.4
248,23.0,5.0,11.0,827.0,36.2924743206682,27.049609623847807,24.3,28.1
249,21.0,10.0,18.0,0.0,9.29390064607297,263.20890377553616,23.0,6.7
250,4.0,12.0,19.0,0.0,3.4404986844550223,246.6507340434516,22.0,12.1
251,4.0,1.0,3.0,0.0,-28.636135112003373,142.99082300361667,22.4,18.7
252,15.0,4.0,9.0,923.0,25.5749800153728,62.168278009719636,25.3,34.3
253,11.0,5.0,22.0,0.0,-53.612384539237155,261.0916835007095,9.7,52.1
254,21.0,7.0,15.0,692.0,30.60472443090839,321.9376588020286,17.4,37.5
255,10.0,11.0,11.0,1063.0,68.27936126318276,62.01245438014919,25.3,24.5
256,17.0,6.0,22.0,0.0,-54.68723120263405,270.8391897944726,14.6,36.5
257,31.0,1.0,8.0,450.0,23.616927580849563,97.96770774836875,28.0,27.1
258,31.0,8.0,8.0,689.0,13.674157891818993,71.64359482016192,15.8,51.4
259,11.0,1.0,0.0,0.0,-38.53229679813862,167.21957466341397,28.4,16.3
260,6.0,6.0,21.0,0.0,-41.76205684860054,275.78623270980034,13.5,29.8
261,7.0,4.0,5.0,0.0,-24.621942690334848,96.12925362197883,19.2,49.2
262,12.0,11.0,23.0,0.0,-40.15378824111477,205.31858626930443,16.1,58.2
263,20.0,7.0,6.0,18.0,-18.57054367530921,75.82777673663091,10.4,24.1
264,15.0,10.0,12.0,795.0,69.06022138893886,14.817751116509024,36.4,14.8
265,29.0,1.0,3.0,0.0,-33.54363538331887,141.731198780457,26.3,15.4
266,23.0,11.0,10.0,1028.0,56.61056365316803,83.62753789188915,33.7,19.6
267,28.0,10.0,20.0,0.0,-14.982102994600567,246.04484242311366,22.5,39.7
268,28.0,7.0,17.0,0.0,11.565153947606348,299.5427298669443,18.8,15.5
269,9.0,11.0,0.0,0.0,-44.672711054120526,173.3349037338509,13.8,43.5
270,16.0,9.0,17.0,90.0,18.18685011424057,283.9712550321483,18.1,14.4
271,1.0,1.0,8.0,1061.0,27.858641164414543,102.54776689943806,22.8,14.3
272,19.0,11.0,19.0,0.0,1.055302613635277,248.58714778886514,22.3,18.4
273,30.0,10.0,6.0,135.0,2.230949211801331,104.12329478636501,22.7,32.5
274,27.0,9.0,1.0,0.0,-59.205206626107014,163.4171736177214,14.4,48.6
275,31.0,1.0,3.0,0.0,-34.036371443377206,141.44580486392522,26.3,24.3
276,4.0,6.0,3.0,0.0,-56.498884972594425,92.08952600638878,8.8,33.4
277,13.0,11.0,15.0,324.0,51.92605853155576,277.53779608192673,28.2,12.3
278,31.0,8.0,23.0,0.0,-60.17167816394172,233.91815344886567,16.1,39.1
279,28.0,5.0,15.0,735.0,28.804765727569773,320.3823011052952,15.5,32.8
280,25.0,9.0,19.0,0.0,-7.004370039455779,265.64819371879145,19.0,9.5
281,19.0,11.0,23.0,0.0,-38.36984939440731,204.78506184765118,18.9,26.1
282,16.0,9.0,20.0,0.0,-21.080201765114424,261.6741356759241,11.7,18.6
283,17.0,4.0,23.0,0.0,-61.1089631156037,235.42511345625275,11.8,33.8
284,29.0,3.0,18.0,0.0,7.496906770556777,277.6175660464563,25.9,41.4
285,14.0,1.0,23.0,0.0,-34.10573183284794,209.55831707829952,26.3,12.4
286,19.0,4.0,7.0,0.0,0.25870577287435026,77.4670584512386,12.8,40.7
287,4.0,7.0,13.0,791.0,38.311637613026186,354.0115031138692,22.3,17.8
288,31.0,10.0,17.0,210.0,23.78917327569586,266.7127775053696,30.7,16.4
289,25.0,6.0,23.0,0.0,-67.48692969386059,262.66528980316195,14.3,36.7
290,16.0,3.0,10.0,963.0,42.66711000778837,63.61322355311723,26.8,31.5
291,6.0,4.0,13.0,981.0,54.99701480145823,350.6210840817953,32.1,17.5
292,21.0,9.0,20.0,0.0,-20.522522315989207,259.6355002035487,22.0,12.5
293,24.0,6.0,3.0,0.0,-57.712893930834184,90.64805398958332,8.9,42.8
294,30.0,8.0,21.0,0.0,-35.87726008873024,260.53527747362824,20.6,28.6
295,7.0,3.0,0.0,0.0,-54.07334571196708,159.66646457048117,23.4,22.8
296,22.0,11.0,13.0,1021.0,77.87937151493716,312.7713009980847,33.6,16.0
297,23.0,11.0,22.0,0.0,-30.423148300100692,219.36497937542507,27.5,24.9
298,26.0,6.0,13.0,786.0,37.844018050525236,353.6063717148402,22.3,21.8
299,10.0,3.0,14.0,974.0,60.2850796768476,320.6866028690233,33.2,11.1
300,3.0,12.0,10.0,1077.0,56.50341314783825,87.20453447576097,24.8,29.1
301,25.0,4.0,21.0,0.0,-38.117041924448756,264.09761923229667,17.1,30.3
302,31.0,12.0,13.0,538.0,82.76365804748865,316.27373645780034,31.2,34.0
303,19.0,9.0,17.0,23.0,18.546608777552706,282.7766807482098,23.7,43.6
304,9.0,1.0,18.0,94.0,19.229426130513687,254.55617072886506,35.5,10.0
305,4.0,10.0,0.0,0.0,-57.0464716860688,168.91236742529492,12.3,33.5
306,30.0,1.0,6.0,693.0,-1.6863924466707232,111.44719792624547,26.7,18.4
307,24.0,8.0,11.0,963.0,43.57085243373065,34.18037086437001,12.1,40.1
308,7.0,2.0,1.0,0.0,-45.876571255755834,176.41936744754045,26.2,17.4
309,13.0,5.0,7.0,463.0,-2.6369539920025744,70.73262309879415,15.5,39.4
310,16.0,11.0,13.0,1036.0,76.59132072949387,315.94437220517545,32.9,8.5
311,8.0,12.0,7.0,889.0,17.262088628700127,106.82559904067958,27.8,27.5
312,1.0,6.0,1.0,0.0,-81.06734174644345,135.62327830716177,7.6,41.9
313,10.0,8.0,4.0,0.0,-42.58747931733035,94.4093781444736,11.2,25.8
314,18.0,6.0,9.0,246.0,16.49567183634953,50.81388144181153,18.4,30.6
315,10.0,3.0,8.0,947.0,18.228018349390453,85.047004823879,25.5,24.6
316,24.0,11.0,5.0,226.0,-7.204558066944898,117.87801006997721,23.4,30.3
317,12.0,2.0,6.0,16.0,-3.966353371985676,108.23623424810222,26.7,39.6
318,29.0,8.0,16.0,182.0,27.83585092561389,300.2137230116261,27.7,24.9
319,1.0,7.0,10.0,740.0,25.68377936487147,40.71718237315291,16.9,36.6
320,1.0,3.0,14.0,1003.0,63.39529943439862,317.25022024373754,33.6,13.1
321,30.0,11.0,10.0,1035.0,56.589975470999455,86.24071235032442,30.8,26.3
322,13.0,3.0,5.0,0.0,-21.333683406295293,106.32090875987785,23.5,27.0
323,1.0,2.0,14.0,988.0,70.24018108022018,300.48438335095943,32.8,9.4
324,13.0,7.0,19.0,0.0,-14.233211052127686,287.55367035902475,16.5,34.1
325,4.0,5.0,1.0,0.0,-75.71035949564018,151.9502439484685,14.7,42.0
